year,week_num,day_of_week,kickoff_time,temperature,wind_speed,first_down_off,rush_attempts,rush_yds_off,fumbles_lost,completed_passes,pass_attempts,pass_yds_off,interceptions_thrown,sack_yds_off,penalty_yds_against,plays_run_off,avg_ko_return,avg_punt_return,avg_punt_dist,first_down_def,rushes_defended,rush_yds_def,fumbles_forced,completions_allowed,passes_defended,pass_yds_def,interceptions_caught,sack_yds_def,penalty_yds_for,plays_defended,avg_ko_return_against,avg_punt_return_against,avg_punt_dist_against,result
2022,2,Mon,8:30PM ET,79.0,4.0,24.0,28.5,163.5,0.5,22.0,35.5,251.5,0.5,18.5,35.5,66.5,13.333333333333332,9.25,45.20833333333333,21.0,28.0,153.5,0.0,22.0,34.5,246.0,0.5,9.0,42.5,63.5,12.5,6.0,46.325,W
2022,3,Sun,1:00PM ET,68.0,4.0,23.25,28.75,173.25,0.0,22.0,34.75,276.75,0.5,12.75,54.0,65.75,15.416666666666666,5.291666666666667,48.954166666666666,22.5,22.0,104.0,0.25,26.25,42.5,271.5,1.75,16.5,42.5,66.75,16.083333333333332,7.375,47.94583333333334,W
2022,4,Sun,1:00PM ET,57.0,11.0,20.666666666666664,26.0,102.66666666666667,0.3333333333333333,22.333333333333336,35.66666666666666,286.8333333333333,1.1666666666666667,12.666666666666668,53.33333333333333,63.99999999999999,13.5,7.027777777777779,45.788888888888884,22.166666666666664,25.33333333333333,116.66666666666666,0.16666666666666666,25.0,39.5,236.49999999999997,0.8333333333333333,17.0,42.83333333333333,67.16666666666666,8.333333333333334,3.166666666666667,49.925,W
2022,5,Sun,4:25PM ET,70.0,0.0,22.125,29.25,126.125,0.5,22.125,32.75,272.25,0.5,9.25,49.625,63.625,13.895833333333332,6.829166666666667,48.27083333333333,20.625,23.5,106.125,0.5,24.875,40.75,228.0,0.875,20.75,57.0,67.125,18.604166666666664,3.625,49.28541666666666,W
2022,6,Sun,8:20PM ET,61.0,2.0,21.2,31.1,138.8,0.2,22.4,34.5,245.60000000000002,0.7,18.8,50.1,68.7,6.016666666666667,6.833333333333334,46.07166666666666,17.8,24.4,110.4,0.5,19.799999999999997,33.8,204.39999999999998,0.7,18.6,44.1,60.8,13.558333333333334,7.85,47.964999999999996,W
2022,8,Sun,1:00PM ET,60.0,2.0,22.642857142857142,33.25,137.42857142857144,0.14285714285714285,21.82142857142857,34.404761904761905,269.0238095238095,0.738095238095238,12.05952380952381,38.70238095238095,69.76190476190476,11.716269841269842,5.25436507936508,46.16190476190476,19.0,22.857142857142858,98.84523809523809,0.5476190476190476,22.61904761904762,37.297619047619044,216.33333333333331,1.3928571428571428,16.976190476190478,43.20238095238095,62.64285714285714,16.813492063492063,5.601190476190476,47.864087301587304,W
2022,9,Thu,8:15PM ET,70.0,0.0,22.785714285714285,34.214285714285715,167.78571428571428,0.21428571428571425,19.714285714285715,31.071428571428573,244.35714285714286,0.6428571428571428,12.642857142857142,50.14285714285714,67.64285714285714,12.267857142857142,7.19404761904762,46.28214285714286,18.214285714285715,22.285714285714285,103.57142857142858,0.42857142857142855,21.857142857142854,36.14285714285714,210.71428571428572,1.1428571428571428,20.714285714285715,45.214285714285715,61.214285714285715,18.345238095238095,7.071428571428571,50.34251700680272,W
2022,10,Mon,8:15PM ET,43.0,6.0,20.63888888888889,30.194444444444443,130.98611111111111,0.2847222222222222,19.86111111111111,31.118055555555557,246.95138888888889,0.29166666666666663,17.104166666666664,43.25,63.96527777777778,9.274305555555555,5.774305555555555,47.73437499999999,19.78472222222222,25.02777777777778,114.6875,0.4236111111111111,21.84722222222222,36.1875,217.79166666666666,1.25,21.256944444444443,49.63194444444444,64.45138888888889,21.082175925925924,6.112268518518518,49.377662037037034,L
2022,11,Sun,1:00PM ET,70.0,0.0,20.844444444444445,31.044444444444444,126.68333333333334,0.4722222222222222,20.355555555555554,30.03333333333333,230.39444444444445,0.3666666666666667,15.133333333333333,42.81666666666666,63.605555555555554,14.938611111111111,5.687037037037037,48.077791005291004,19.833333333333336,25.216666666666665,111.73888888888888,0.7333333333333334,23.18888888888889,36.62777777777778,227.42222222222225,1.2222222222222223,25.38888888888889,43.1,65.25555555555556,15.51574074074074,7.553888888888889,46.96835978835979,W
2022,12,Sun,8:20PM ET,62.0,24.0,20.745454545454542,31.222727272727273,139.1590909090909,0.43636363636363634,19.26818181818182,28.69090909090909,223.27272727272725,0.5136363636363637,12.995454545454546,49.10909090909091,62.21363636363637,16.660606060606064,7.426515151515152,46.35032467532467,19.68181818181818,25.96818181818182,122.41818181818182,0.7136363636363636,21.81818181818182,35.1,220.16363636363636,0.9681818181818183,19.827272727272728,47.79545454545455,63.67272727272727,17.256060606060608,7.53030303030303,47.41698051948052,W
2022,13,Sun,1:00PM ET,nan,nan,21.227272727272727,28.13636363636364,123.54545454545453,0.5,22.590909090909093,34.59090909090909,260.6363636363636,0.5454545454545454,17.363636363636363,47.72727272727273,65.4090909090909,12.758333333333333,8.21590909090909,45.79545454545455,17.90909090909091,27.68181818181818,121.81818181818181,0.5909090909090908,18.13636363636364,29.636363636363637,200.0,0.909090909090909,20.227272727272727,49.95454545454545,60.09090909090909,18.29469696969697,6.693181818181818,51.438636363636355,
