year,week_num,day_of_week,kickoff_time,temperature,wind_speed,first_down_off,rush_attempts,rush_yds_off,fumbles_lost,completed_passes,pass_attempts,pass_yds_off,interceptions_thrown,sack_yds_off,penalty_yds_against,plays_run_off,avg_ko_return,avg_punt_return,avg_punt_dist,first_down_def,rushes_defended,rush_yds_def,fumbles_forced,completions_allowed,passes_defended,pass_yds_def,interceptions_caught,sack_yds_def,penalty_yds_for,plays_defended,avg_ko_return_against,avg_punt_return_against,avg_punt_dist_against,result
2022,2,Sun,1:00PM ET,81.0,6.0,29.5,33.0,131.0,1.0,29.5,45.5,332.5,1.5,10.0,76.0,80.0,11.0,8.9,46.875,22.0,23.0,100.0,0.5,23.5,39.5,257.5,0.5,16.5,65.0,65.0,0.0,1.0,47.714285714285715,L
2022,3,Sun,1:00PM ET,70.0,0.0,20.25,24.25,102.25,0.25,26.25,41.5,271.5,1.25,19.25,48.25,68.75,18.708333333333332,5.158333333333333,45.4125,22.25,27.5,98.5,0.5,25.5,35.25,267.5,0.0,6.75,34.5,63.75,5.625,3.825,50.13214285714286,W
2022,4,Sun,1:00PM ET,70.0,0.0,21.166666666666664,25.5,124.66666666666666,0.5,24.166666666666664,37.16666666666667,263.5,1.0,21.833333333333332,48.5,65.83333333333333,15.222222222222221,9.797222222222222,48.21944444444445,18.5,28.0,85.5,0.8333333333333333,19.833333333333336,31.166666666666668,231.66666666666663,0.6666666666666666,8.5,54.33333333333333,60.5,14.049999999999997,7.666666666666666,53.42142857142858,L
2022,5,Thu,8:15PM ET,71.0,9.0,19.25,24.375,100.875,0.875,22.875,35.375,237.0,0.75,25.625,54.875,63.0,16.4375,6.308333333333334,48.06845238095238,18.25,27.5,99.5,0.625,20.625,31.875,231.75,0.25,14.875,53.75,61.75,11.63125,7.28125,46.880654761904765,W
2022,6,Sun,1:00PM ET,70.0,0.0,19.2,26.1,94.80000000000001,0.6000000000000001,22.8,36.0,252.5,1.4,23.9,45.9,65.19999999999999,15.666666666666666,7.23,45.09190476190476,20.3,28.0,106.0,0.5,21.9,34.400000000000006,238.0,0.7,10.899999999999999,39.8,64.1,10.905000000000001,3.85,50.417857142857144,W
2022,7,Sun,1:00PM ET,73.0,13.0,21.233333333333334,23.416666666666664,93.43333333333334,0.6333333333333333,26.366666666666664,39.18333333333333,299.7833333333333,0.9833333333333334,22.9,52.48333333333333,65.65,11.758333333333333,9.308888888888887,43.57797619047619,18.65,28.75,111.9,0.55,18.8,28.416666666666664,206.51666666666665,0.55,17.483333333333334,52.85,59.61666666666667,16.220833333333335,5.358333333333333,52.47321428571429,L
2022,8,Sun,4:25PM ET,70.0,0.0,19.642857142857142,24.42857142857143,99.64285714285714,0.5,24.0,37.28571428571429,261.92857142857144,0.7857142857142858,22.857142857142854,49.57142857142857,64.78571428571428,10.785714285714285,6.688095238095238,44.65850340136055,19.714285714285715,28.07142857142857,114.5,0.42857142857142855,21.642857142857142,33.57142857142857,223.92857142857144,0.7142857142857142,18.285714285714285,48.35714285714286,64.57142857142857,18.979761904761904,4.854761904761904,48.95799319727891,L
2022,9,Sun,1:00PM ET,78.0,13.0,19.5625,25.0,106.875,0.8125,23.5,37.0,259.0625,1.1875,21.0,42.6875,65.0625,15.29375,8.164583333333333,44.20639880952381,19.125,29.4375,121.5625,0.625,20.1875,29.5,220.9375,0.875,15.375,42.9375,61.25,18.264583333333334,7.364583333333334,46.761607142857144,L
2022,10,Sun,4:05PM ET,70.0,0.0,20.131944444444443,25.53472222222222,101.33333333333334,0.5138888888888888,25.430555555555557,36.951388888888886,260.75694444444446,0.7430555555555556,18.90972222222222,47.6875,64.99305555555556,14.427083333333332,9.403240740740742,46.77698412698413,19.381944444444443,25.76388888888889,112.34722222222223,0.4027777777777778,21.29861111111111,32.71527777777778,226.19444444444446,0.5347222222222222,15.965277777777779,43.52083333333333,60.94444444444444,15.942013888888889,4.256944444444445,49.493931878306874,W
2022,11,Sun,1:00PM ET,70.0,0.0,19.833333333333336,25.216666666666665,111.73888888888888,0.7333333333333334,23.18888888888889,36.62777777777778,227.42222222222225,1.2222222222222223,25.38888888888889,43.1,65.25555555555556,15.51574074074074,7.553888888888889,46.96835978835979,20.844444444444445,31.044444444444444,126.68333333333334,0.4722222222222222,20.355555555555554,30.03333333333333,230.39444444444445,0.3666666666666667,15.133333333333333,42.81666666666666,63.605555555555554,14.938611111111111,5.687037037037037,48.077791005291004,L
2022,12,Mon,8:15PM ET,70.0,0.0,19.322727272727274,25.236363636363638,101.06363636363636,0.5090909090909091,23.831818181818182,36.79090909090909,266.71363636363634,1.0545454545454547,19.345454545454544,45.21818181818182,64.79545454545455,15.192651515151516,6.426666666666668,45.96972943722944,18.96363636363636,27.622727272727275,110.62727272727273,0.5181818181818182,21.93181818181818,33.304545454545455,216.35454545454547,0.6818181818181818,17.063636363636363,44.67272727272727,63.65,16.696969696969695,5.789393939393939,46.53232683982684,L
2022,13,Sun,8:20PM ET,nan,nan,18.791666666666664,26.21212121212121,115.7878787878788,0.8257575757575758,22.632575757575758,34.185606060606055,224.88636363636363,0.7765151515151515,26.48106060606061,47.06818181818181,64.23484848484848,11.157954545454544,8.437373737373738,45.93032106782107,19.409090909090907,30.26893939393939,128.75757575757575,0.38257575757575757,20.07575757575757,30.465909090909093,214.5492424242424,0.5757575757575758,12.212121212121211,48.746212121212125,62.66287878787878,13.202209595959596,8.405303030303031,49.79206349206349,
