year,week_num,day_of_week,kickoff_time,temperature,wind_speed,first_down_off,rush_attempts,rush_yds_off,fumbles_lost,completed_passes,pass_attempts,pass_yds_off,interceptions_thrown,sack_yds_off,penalty_yds_against,plays_run_off,avg_ko_return,avg_punt_return,avg_punt_dist,first_down_def,rushes_defended,rush_yds_def,fumbles_forced,completions_allowed,passes_defended,pass_yds_def,interceptions_caught,sack_yds_def,penalty_yds_for,plays_defended,avg_ko_return_against,avg_punt_return_against,avg_punt_dist_against,result
2022,2,Sun,4:05PM ET,70,0,26.0,38.0,201.0,2.0,20.0,33.0,215.0,0.0,0.0,55.0,71.0,0.0,14.0,45.0,18.0,19.0,151.0,1.0,23.0,34.0,269.0,0.0,35.0,99.0,57.0,0.0,12.0,54.4,L
2022,3,Sun,4:25PM ET,72,9,21.5,32.5,145.5,1.5,18.5,29.5,205.5,1.0,12.5,42.0,63.5,13.5,7.0,44.5,21.0,22.5,108.0,1.0,25.0,35.0,270.5,1.0,17.5,80.0,60.0,7.5,5.5,27.2,W
2022,4,Sun,1:00PM ET,70,0,22.333333333333332,32.0,156.66666666666666,1.3333333333333333,16.666666666666668,26.333333333333332,213.33333333333334,1.0,15.666666666666666,33.0,60.333333333333336,9.0,6.666666666666667,54.0,21.666666666666668,22.666666666666668,109.33333333333333,0.6666666666666666,27.333333333333332,38.0,288.6666666666667,1.0,17.333333333333332,69.0,63.0,13.666666666666666,3.6666666666666665,35.13333333333333,W
2022,5,Sun,1:00PM ET,82,8,21.5,32.75,168.0,1.0,14.25,24.5,194.75,1.0,13.75,28.5,59.0,6.75,9.5,53.25,21.75,25.75,126.25,0.75,25.75,37.25,275.0,1.0,15.0,64.5,65.0,14.5,3.625,38.35,L
2022,6,Sun,1:00PM ET,70,0,21.0,32.4,164.6,0.8,14.2,24.6,185.2,0.8,18.4,33.8,59.4,10.0,13.2,52.266666666666666,22.6,25.2,114.8,0.6,27.6,40.2,290.2,0.8,12.0,60.6,67.0,15.2,6.9,40.53,W
2022,7,Sun,1:00PM ET,72,11,20.5,33.666666666666664,165.16666666666666,0.6666666666666666,14.0,22.833333333333332,175.83333333333334,0.6666666666666666,16.666666666666668,34.833333333333336,58.833333333333336,13.0,15.0,50.72222222222222,22.333333333333332,23.666666666666668,104.0,0.6666666666666666,27.833333333333332,40.333333333333336,291.1666666666667,1.0,10.0,55.5,65.33333333333333,16.77777777777778,11.583333333333334,42.55277777777778,L
2022,8,Sun,1:00PM ET,70,0,19.428571428571427,33.0,156.85714285714286,0.5714285714285714,13.142857142857142,21.428571428571427,168.42857142857142,0.5714285714285714,16.714285714285715,33.0,56.857142857142854,11.142857142857142,17.428571428571427,50.19047619047619,23.285714285714285,23.285714285714285,100.28571428571429,0.5714285714285714,28.714285714285715,40.57142857142857,318.2857142857143,0.8571428571428571,11.714285714285714,50.0,65.42857142857143,16.595238095238095,11.833333333333332,43.11666666666667,W
2022,9,Sun,1:00PM ET,70,0,19.625,33.5,158.125,0.5,14.0,22.25,179.0,0.75,16.375,36.875,58.125,12.0625,17.625,50.479166666666664,23.25,24.875,108.875,0.5,27.5,40.0,318.125,0.875,11.25,53.0,66.375,14.520833333333334,11.791666666666666,43.60208333333333,L
2022,10,Thu,8:15PM ET,61,12,19.555555555555557,33.666666666666664,162.88888888888889,0.6666666666666666,13.777777777777779,22.333333333333332,173.44444444444446,0.6666666666666666,16.22222222222222,34.44444444444444,58.333333333333336,10.722222222222221,15.666666666666666,50.53703703703704,22.77777777777778,24.77777777777778,106.88888888888889,0.5555555555555556,27.77777777777778,40.333333333333336,310.0,0.8888888888888888,10.0,52.111111111111114,66.44444444444444,14.90740740740741,11.555555555555555,43.42407407407407,L
2022,11,Sun,1:00PM ET,70,0,19.6,32.8,160.4,0.6,14.3,23.1,174.7,0.7,17.9,34.7,58.5,12.05,15.25,48.96333333333333,22.3,27.0,119.4,0.5,26.0,37.9,289.8,0.8,9.7,55.8,66.2,14.316666666666668,10.4,43.401666666666664,W
