year,week_num,day_of_week,kickoff_time,temperature,wind_speed,first_down_off,rush_attempts,rush_yds_off,fumbles_lost,completed_passes,pass_attempts,pass_yds_off,interceptions_thrown,sack_yds_off,penalty_yds_against,plays_run_off,avg_ko_return,avg_punt_return,avg_punt_dist,first_down_def,rushes_defended,rush_yds_def,fumbles_forced,completions_allowed,passes_defended,pass_yds_def,interceptions_caught,sack_yds_def,penalty_yds_for,plays_defended,avg_ko_return_against,avg_punt_return_against,avg_punt_dist_against,result
1995,2,Sun,1:00PM ET,53,10,1.059887979319259,1.0364421547086902,0.8834753112592992,0.5925925925925926,1.1114541525162087,1.22163003772681,1.3711981179633672,0.46875,2.909911180036656,1.2294182217343579,1.1855104281009878,0.6071603826923614,1.7390056052090088,1.0589796482041773,0.8789314950452392,0.8364270020456095,0.8187179586015496,1.1851851851851851,1.037357209015128,1.1210252110904846,1.0188468987963102,0.46875,1.0827576483857324,1.0147578973045492,0.9995480080067153,0.9594468464962806,0.5474647275657991,0.9854358275390156,L
1995,3,Sun,1:00PM ET,73,9,0.8143041792330893,0.7727858171073566,0.6984543036657287,0.5925925925925926,1.0126582278481013,1.1353973291813881,0.9753336458268844,1.171875,2.926829268292683,1.0245151847786316,1.0227933105184994,0.9895546621764926,0.7782586813435377,1.0293566424414928,0.8530805687203793,1.1273581331919085,1.142504721890298,0.5925925925925926,0.7656684161778327,0.9270016168632853,0.8702650593885151,0.9375,1.1165938248977865,0.9318209537748506,1.0227933105184992,0.771210447631355,0.6977491625838614,1.0244385005085104,L
1995,5,Sun,1:00PM ET,70,8,0.9090909090909092,0.9682551708462763,0.8387619010908529,1.3333333333333333,0.9529690233611197,1.0527576501586924,0.8837081781920774,1.171875,1.6072183843225716,0.7570028865308778,1.0337702589268418,1.0117718022483015,1.2344792876483703,0.9922565388851441,0.8767772511848342,1.0803848776422456,1.0534633619858922,1.2839506172839505,0.7512606771637337,0.8347805257799867,0.9081180518090722,1.4453125,1.201184266177922,0.9830467130137822,0.9504745915929489,0.7645939562815023,0.7508854449652478,1.042370217227412,L
1995,6,Sun,1:00PM ET,53,7,0.9370960792761741,1.0046215622395636,0.9517018078094281,1.3333333333333333,0.975609756097561,1.0347925025450624,0.9636593584448434,1.5234375,1.438037501762301,0.7586291011098915,1.0344159617743915,1.0664227234468395,1.0023435085579704,0.9223870553991205,0.9241706161137442,1.050079551481173,1.0095208726824192,1.037037037037037,0.8582895955541834,0.9198155578178334,1.0055806631349,0.703125,0.5244607359368391,0.7781436760580558,0.9608058371537418,0.804682109754139,0.9972445723698573,0.9775021130861965,L
1995,7,Sun,4:00PM ET,60,10,0.9771650150797071,1.1340253049473445,1.1793547392360173,1.5012345679012344,0.8414119584233817,0.9217318402299539,0.8856892693841814,1.21875,1.3850274918934162,0.9074277350896451,1.0264092464647772,1.1860644552671165,1.6524131450319344,1.0002073764626818,0.9332184403274453,1.0012879763618456,0.965809659638438,1.4419753086419753,0.9163322012966966,1.009880831187496,0.9446267323492734,1.15625,0.8605667559565768,1.2086026751229824,0.9974817588945568,0.8136573092247888,1.028947431757001,1.0383919445845238,W
1995,8,Sun,1:00PM ET,58,7,0.999569151227919,1.1334191984241233,1.1039586786416373,1.2839506172839505,0.9550272717917053,0.9677226181208456,1.0216770290707444,1.171875,1.5226279430424363,0.9399520266699191,1.0576612642861756,0.996041418401838,1.022113068164513,0.9887106251413932,0.8487720809995691,0.8758239260550043,0.8387619010908529,0.7901234567901234,0.9426777812081919,1.0156296784238577,1.0131866382474417,0.9375,1.1504300014098408,0.9497093141440013,0.9530574029831472,0.8575955069637451,0.8705762628546334,0.9905109314485826,W
1995,9,Sun,1:00PM ET,54,18,0.8383086108204593,1.0000757633154027,1.0129900165747987,1.1005291005291005,0.9032770255369824,0.936240835636009,0.9151428394545429,1.0044642857142856,1.0634226903788444,0.9576080706706395,0.9718750288260198,1.0698699710408803,0.8825376770703568,0.972613189183487,0.986028189819659,1.0364421547086902,0.919157934152345,1.1005291005291005,1.0691130419441626,1.2277895169086257,1.0397696476108773,1.1383928571428572,0.9522466818392378,0.848884010245152,1.131271388906825,0.861700696974928,1.101983622489589,0.9510428084619431,W
1995,10,Sun,4:00PM ET,55,12,0.8304610081861268,0.9659822713841958,0.7678371815133176,0.7407407407407407,0.9292991664093857,1.0383855320677884,0.9212074043283305,1.40625,1.1546595234738475,0.8379070618368094,1.0111706592626073,1.0453430824131178,1.0333396732804456,1.0169405933618898,1.0243429556225765,1.0023486627774831,0.9308869444551517,0.8148148148148148,1.0991046619326952,1.0904844601473145,1.0411341747074796,1.0546875,0.7782320597772452,0.8842541773386998,1.0421643959449862,0.8142176414053972,1.0179086821848413,0.9646936590651319,W
1995,11,Sun,1:00PM ET,70,0,0.8559528938675858,0.9839129226961638,0.9703323953796141,1.119341563786008,0.9083736406984324,0.9629319120905443,0.8513975242256203,1.1979166666666665,1.221861929601955,0.8109390034014988,0.9771636426249973,0.9377254799359802,1.198100912505109,1.009064154175779,0.9105270716645126,0.9798722125413541,0.877821891582829,0.9218106995884774,0.9824705841995129,1.052358424656167,1.0322900175998726,1.1979166666666667,1.0977959490577565,1.0039164667777913,1.017627687738103,0.7879555454873546,1.353514102051566,1.002609158950177,L
1995,12,Sun,1:00PM ET,55,7,0.9099526066350713,1.1219031744829153,1.254442431484408,1.422222222222222,0.7977770916949676,0.8695131444996707,0.8774818915883222,1.21875,1.1605808543634568,0.9952433223563849,0.9840511396655259,1.042642275124722,1.0503808547512439,1.0050517938309047,0.9487289961223613,0.9728009697704372,0.8825502062213313,1.2444444444444445,0.975609756097561,1.0261692316905204,1.006960351643687,1.359375,1.3060764133652898,0.9542627149652397,1.005746755343191,0.8231360045357867,0.8916160837571623,1.023827300084537,W
