year,week_num,day_of_week,kickoff_time,temperature,wind_speed,first_down_off,rush_attempts,rush_yds_off,fumbles_lost,completed_passes,pass_attempts,pass_yds_off,interceptions_thrown,sack_yds_off,penalty_yds_against,plays_run_off,avg_ko_return,avg_punt_return,avg_punt_dist,first_down_def,rushes_defended,rush_yds_def,fumbles_forced,completions_allowed,passes_defended,pass_yds_def,interceptions_caught,sack_yds_def,penalty_yds_for,plays_defended,avg_ko_return_against,avg_punt_return_against,avg_punt_dist_against,result
1976,1,Sun,4:00PM ET,70,0,0.9624494511842866,0.596362630523477,0.484491399160233,0.8032786885245902,1.245374696318445,1.41364522417154,1.6835416973084276,1.5774647887323945,0.607100309745056,0.26571467305345925,0.9288017090697223,0.941082631902784,0.24310825360691543,1.099327936861653,1.4153668399768922,1.274047437936519,1.8649600433428146,0.8032786885245902,1.098860026163334,0.8787524366471735,1.0377996764230033,0.7887323943661972,0.23350011913271387,0.7971440191603778,1.0962905418527868,0.9766200180026091,1.0696763158704277,0.8451406087375389,L
1976,2,Sun,1:00PM ET,71,9,0.6227614095898325,0.7318995920060855,0.6769605851279968,0.8032786885245902,0.6593160156980004,0.7641325536062378,0.7379908810119135,1.5774647887323945,1.1675005956635693,0.3542862307379457,0.7613128762866576,0.6679712387281999,0.0,0.9474422527613847,1.585210860774119,1.463799184012171,1.8118650954896385,1.6065573770491803,1.245374696318445,0.9551656920077973,1.0608618914546255,0.7887323943661972,1.3543006909697404,0.9742871345293507,1.2485531171101185,1.243808513493889,2.2183628141631027,0.9806211643366864,L
1976,3,Sun,4:00PM ET,70,0,1.641825534373195,0.9487587303782589,0.8627929026141136,0.8032786885245902,1.5384040366286675,1.6810916179337232,1.7584938961612,1.5774647887323945,0.6538003335715988,0.7971440191603778,1.2181006020586522,0.9305530360213543,0.7597132925216107,1.0236308645268912,1.075678798382438,0.8674365534886939,0.9424353243938779,0.0,1.1721173612408895,1.1079922027290448,1.3779673481394321,0.7887323943661972,0.0,1.8777170229111122,0.9288017090697223,1.2322917679985752,3.0388531700864423,0.7896580954921739,L
1976,4,Sun,4:00PM ET,70,0,1.075678798382438,0.6505774151165203,0.6835974536096439,0.0,1.3918893664735563,1.5664717348927875,0.8475364024121194,0.7887323943661972,0.3269001667857994,1.4880021690993719,1.004932996698388,0.8384190720588439,0.0,1.0211731673731654,1.4153668399768922,1.2198326533434756,1.4003792496275227,0.0,1.0256026910857783,0.7641325536062378,1.1531107515811148,0.7887323943661972,0.0,0.7971440191603778,0.9897067391726548,1.1056075675501236,0.8508788876242038,0.0,L
1976,5,Sun,2:00PM ET,49,6,0.9624494511842866,0.6234700228199986,0.3849383719355276,0.8032786885245902,1.3186320313960007,1.2608187134502924,1.1646418590969259,0.7887323943661972,1.5411007862759114,1.2222874960459127,0.9135754515439891,0.6725779369263254,0.8913969298920231,0.9999755294222784,1.3587521663778164,1.192725261046954,1.241094406067994,0.8032786885245902,1.1721173612408895,0.9169590643274854,1.2395940579496985,1.5774647887323945,1.027400524183941,1.310859053730399,1.0810642843270537,0.9789233671016719,0.5469935706155595,0.8580435187946006,L
1976,6,Sun,1:00PM ET,78,11,0.7926054303870596,0.7861143765991288,0.5973181633482325,0.8032786885245902,0.8790880209306672,1.1079922027290448,0.9974408001176643,0.7887323943661972,0.46700023826542775,2.125717384427674,0.898349194018256,0.5988707657563171,1.1981763927769404,1.00274043872022,1.0190641247833623,0.8945439457852155,0.962345929838819,0.8032786885245902,1.3918893664735563,1.1844054580896686,0.9859096926018531,0.0,1.447700738622826,3.3657191920104843,1.0353855117498543,1.1977415315126339,1.4383905005075828,1.016104166993606,W
1976,7,Sun,4:00PM ET,70,0,1.1322934719815136,0.8132217688956505,0.6437762427197616,1.6065573770491803,1.3186320313960007,1.451851851851852,1.4356228857184878,4.732394366197183,0.3269001667857994,0.5314293461069185,1.0658380268013206,1.0192319763352704,0.5469935706155596,1.0408347446029738,1.245522819179665,1.0300809072678239,1.008804009210348,0.8032786885245902,1.3918893664735563,1.1844054580896686,1.35490513310781,0.0,0.8406004288777699,0.9742871345293507,1.0810642843270537,1.2284528528334706,0.8995005383455869,0.9253229783778507,L
1976,8,Sun,4:00PM ET,63,7,0.5095320623916811,0.5150404536339119,0.33184342408235135,0.0,0.9523453560082228,1.2226120857699805,1.0723929989704368,1.5774647887323945,1.9614010007147964,0.8857155768448642,0.8526704214410565,0.905983978964685,0.8508788876242039,1.0741672622503828,1.4153668399768922,1.2469400456399973,1.3671949072192877,0.8032786885245902,1.1721173612408895,1.069785575048733,1.3491395793499044,0.0,0.5137002620919705,0.5491436576438158,1.1419693144299863,0.8752726576438478,1.8233119020518653,0.8580435187946006,L
1976,9,Sun,4:00PM ET,70,0,1.075678798382438,1.0571882995643456,1.3008262224028173,3.2131147540983607,1.098860026163334,1.069785575048733,1.0377996764230033,0.0,1.2609006433166547,0.6908581499389941,1.0658380268013206,0.9213396396251032,0.8508788876242039,1.0322328045649325,0.6793760831889082,0.8945439457852155,0.9822565352837601,1.6065573770491803,0.732573350775556,1.2226120857699805,0.622679805853802,3.154929577464789,0.8406004288777699,0.4428577884224321,1.0201592542241211,0.902912846832601,0.19101362783400494,1.0838444447931799,W
1976,10,Sun,2:00PM ET,25,8,0.8492201039861352,0.6234700228199986,0.716781796017879,0.8032786885245902,1.245374696318445,1.1079922027290448,1.6028239446977495,2.3661971830985915,0.0,0.5137150345700213,0.7917653913381238,1.1793147387201321,0.0,1.2128735453637958,1.641825534373195,1.1656178687504324,1.194636326696465,0.0,1.9046907120164456,1.1844054580896686,1.5797617296661273,0.0,1.401000714796283,0.8148583306972751,1.1571955719557194,1.2092582770079476,0.0,0.7311649032334941,L
