opponent
cin
chi
was
cle
chi
min
nor
min
sfo
rai
crd
ram
gnb
nwe
atl
gnb
oti
chi
gnb
den
ram
chi
kan
phi
min
sfo
min
chi
atl
gnb
sdg
dal
chi
min
nor
nyj
gnb
buf
ram
gnb
atl
min
nor
clt
gnb
sfo
min
chi
was
crd
chi
mia
min
gnb
ram
sfo
min
gnb
nor
rai
nyg
chi
den
cin
phi
atl
dal
chi
min
oti
sfo
cle
gnb
kan
ram
chi
min
crd
atl
min
gnb
nwe
was
sea
gnb
min
nor
chi
buf
nyg
ram
nor
phi
min
gnb
sfo
dal
sdg
atl
tam
chi
gnb
clt
min
tam
chi
sea
gnb
was
atl
sdg
chi
min
tam
rai
den
crd
min
sfo
was
nyj
atl
min
nwe
gnb
nor
buf
chi
tam
min
chi
phi
mia
gnb
gnb
crd
min
atl
nor
chi
kan
sfo
min
clt
tam
chi
crd
tam
gnb
sdg
min
rai
tam
den
chi
gnb
ram
was
dal
chi
kan
gnb
min
tam
ram
chi
nyg
nyj
gnb
min
tam
gnb
cle
atl
min
ram
gnb
chi
was
chi
nyg
oti
gnb
pit
min
cin
tam
atl
tam
min
sdg
den
tam
min
gnb
phi
was
chi
gnb
sea
rai
chi
dal
clt
tam
gnb
was
sfo
mia
min
chi
min
tam
nyj
nwe
gnb
chi
dal
tam
cle
oti
gnb
ram
chi
cin
min
phi
tam
gnb
pit
chi
atl
rai
tam
gnb
sea
gnb
den
dal
was
chi
kan
ram
tam
min
atl
ram
nor
nyj
sfo
chi
nyg
kan
nyg
min
tam
gnb
min
gnb
chi
tam
nyg
chi
pit
min
tam
min
gnb
oti
gnb
cin
cle
nor
chi
tam
atl
atl
tam
gnb
min
kan
nor
was
min
nyg
den
chi
rai
chi
gnb
sea
gnb
mia
clt
tam
min
sfo
dal
chi
tam
ram
min
chi
nyj
gnb
buf
min
was
tam
nor
min
tam
gnb
dal
pit
cin
oti
gnb
cle
chi
sfo
nwe
nor
crd
tam
sea
ram
min
tam
gnb
chi
min
crd
sfo
chi
gnb
min
dal
nwe
tam
sfo
chi
nyg
gnb
tam
chi
buf
gnb
nyj
min
mia
min
crd
sfo
cle
gnb
was
gnb
atl
tam
chi
min
chi
oti
jax
tam
tam
phi
chi
tam
atl
rai
nyg
gnb
sdg
sea
chi
kan
min
gnb
sfo
tam
chi
nor
gnb
buf
tam
nyg
gnb
was
min
clt
chi
mia
min
nyj
cin
min
tam
chi
gnb
min
crd
phi
chi
tam
pit
jax
sfo
atl
rav
gnb
kan
sdg
min
car
tam
ram
crd
gnb
chi
was
tam
chi
den
min
was
tam
chi
min
gnb
tam
clt
mia
atl
nyg
nwe
min
gnb
nyj
chi
cle
ram
min
oti
cin
sfo
tam
crd
gnb
chi
tam
min
pit
chi
dal
car
gnb
nor
min
chi
buf
dal
gnb
nyj
chi
nwe
crd
tam
atl
min
gnb
min
den
sfo
dal
chi
rai
chi
sea
min
gnb
sdg
kan
car
ram
htx
phi
atl
gnb
nyg
dal
was
jax
min
clt
crd
gnb
min
chi
oti
chi
tam
rav
car
cle
chi
min
crd
dal
atl
min
gnb
cin
nor
pit
chi
gnb
ram
min
buf
nyj
atl
sfo
crd
mia
nwe
min
gnb
chi
dal
min
phi
chi
was
tam
chi
den
crd
nyg
gnb
min
dal
sdg
kan
gnb
gnb
sfo
chi
min
htx
was
chi
jax
car
tam
oti
min
clt
nor
gnb
min
was
chi
pit
gnb
ram
sea
min
cle
gnb
cin
rav
crd
sfo
chi
phi
min
gnb
ram
nyg
was
nyj
buf
dal
nwe
chi
gnb
tam
mia
min
kan
min
dal
chi
sfo
atl
den
chi
car
gnb
nor
min
rai
sdg
gnb
sfo
oti
min
phi
chi
sea
jax
min
gnb
htx
clt
gnb
crd
atl
chi
crd
was
chi
gnb
cle
cin
dal
chi
pit
tam
gnb
phi
rav
nyg
min
car
gnb
nyj
buf
min
nor
atl
mia
crd
nwe
chi
tam
min
chi
gnb
min
den
sea
crd
chi
min
kan
gnb
rai
phi
gnb
ram
nor
sfo
chi
oti
gnb
chi
phi
ram
was
htx
min
jax
min
nor
chi
nyg
dal
gnb
nyg
atl
min
car
nor
pit
gnb
cle
chi
min
rav
tam
chi
cin
gnb
sfo
nwe
dal
gnb
mia
sea
min
chi
car
chi
ram
crd
buf
min
gnb
sdg
phi
kan
gnb
min
nyg
rai
chi
dal
was
chi
min
tam
den
gnb
gnb
crd
nor
jax
atl
clt
min
was
car
htx
chi
gnb
oti
tam
min
gnb
rav
chi
min
cin
ram
phi
pit
cle
chi
min
den
crd
atl
sea
gnb
