opponent
oti
den
cle
buf
oti
rai
cin
nyj
kan
cin
cle
gnb
atl
phi
chi
cin
sdg
cle
kan
oti
clt
cle
mia
nyg
den
oti
cin
ram
rai
cin
crd
dal
oti
nwe
buf
cin
kan
cle
min
cle
oti
sdg
det
cle
oti
sdg
cin
nyj
cin
was
rai
den
cle
mia
oti
sfo
clt
den
rai
oti
kan
cle
atl
phi
cin
cle
nor
oti
nwe
cin
sdg
buf
cle
den
chi
gnb
cin
oti
kan
oti
nyj
cle
cin
ram
rai
cle
nwe
min
cle
cin
nyg
sdg
kan
mia
oti
cin
tam
oti
sfo
rai
cle
oti
cin
oti
clt
den
cle
dal
nyj
sea
cin
sdg
buf
sea
cin
cle
nyj
atl
cle
oti
kan
nor
ram
cin
sfo
oti
clt
den
nwe
oti
crd
clt
phi
cle
cin
den
dal
was
kan
sdg
cle
cin
oti
buf
oti
clt
cin
chi
min
cin
rai
cle
gnb
tam
cle
buf
mia
oti
kan
sdg
kan
mia
nyj
nwe
nor
cle
cin
oti
sfo
sea
atl
cle
ram
rai
cin
oti
dal
cin
oti
sea
kan
buf
cle
nwe
cle
den
gnb
oti
nwe
oti
cin
cle
sea
tam
sdg
clt
min
det
cin
nyj
cle
kan
nyj
ram
cle
cin
mia
sfo
clt
atl
oti
cin
nor
sdg
oti
cle
rai
clt
cle
oti
cin
mia
dal
crd
cin
cle
kan
oti
was
den
sdg
buf
nyg
sea
den
min
oti
cle
cin
nwe
cin
gnb
buf
oti
cle
chi
det
nyj
kan
sfo
cle
atl
ram
clt
cin
mia
kan
oti
cin
nor
sea
sdg
oti
cle
dal
was
cin
buf
cle
crd
oti
den
nyj
cin
phi
cle
kan
oti
sdg
mia
cle
cin
min
det
cin
cle
oti
kan
den
chi
sdg
mia
oti
nyj
nwe
tam
cle
oti
rai
mia
sdg
den
sfo
ram
atl
cin
nyj
cin
nwe
nor
cle
oti
sdg
buf
nwe
phi
clt
nyg
sea
cle
den
cin
was
oti
dal
oti
cin
cle
oti
nyj
sdg
gnb
cle
cin
kan
oti
buf
det
clt
cin
sea
chi
min
cle
sfo
ram
cin
atl
sdg
nor
cle
cin
buf
den
oti
nwe
mia
oti
sea
cle
dal
cle
clt
sea
oti
cin
nyg
crd
oti
buf
mia
rai
cin
phi
cle
sdg
det
oti
mia
min
sdg
jax
cin
jax
chi
cle
cin
cle
oti
rai
nwe
gnb
jax
rav
buf
oti
kan
cin
oti
atl
ram
cin
jax
mia
rav
sdg
sfo
car
dal
was
jax
oti
rav
clt
cin
jax
kan
rav
cin
phi
crd
den
nwe
oti
rav
chi
mia
sea
cin
rav
kan
oti
gnb
oti
jax
det
nwe
tam
cin
jax
cle
rav
sea
jax
buf
cin
atl
sfo
cle
oti
cin
jax
rav
kan
car
oti
rav
cle
oti
jax
nyj
cin
cle
rav
oti
phi
jax
cin
rai
nyg
was
sdg
jax
buf
cin
kan
tam
oti
rav
cle
jax
oti
min
nyj
rav
det
cin
cle
nwe
rai
cle
nor
cin
clt
rav
cle
atl
oti
cin
jax
htx
car
tam
rav
rav
kan
cin
oti
cle
den
ram
sea
crd
sfo
cle
cin
rai
nyj
sdg
rav
rai
rav
mia
cin
cle
dal
nwe
phi
cle
cin
was
jax
nyj
nyg
rav
buf
oti
htx
nwe
sdg
jax
cin
rav
gnb
cle
rav
clt
cin
chi
min
cle
det
mia
jax
cin
sdg
kan
atl
rai
den
nor
cle
rav
tam
cle
car
rav
cin
cle
buf
sfo
crd
sea
den
cin
rav
cle
nyj
mia
cin
nwe
jax
ram
rav
htx
cle
phi
rav
jax
cin
nyg
was
clt
sdg
cin
nwe
dal
rav
oti
cle
oti
chi
cin
sdg
det
cle
min
den
cin
kan
rav
rai
cle
gnb
rav
mia
atl
oti
tam
rav
cle
mia
nor
cin
nwe
rai
buf
rav
cin
nyj
car
cle
rav
sea
clt
htx
oti
jax
crd
nwe
rav
cin
kan
cin
cle
sfo
ram
cle
den
nyj
rai
phi
oti
cin
was
nyg
kan
rav
cle
rav
sdg
dal
cin
cle
oti
cin
chi
min
nyj
rav
rai
nwe
buf
det
cle
rav
mia
cin
gnb
cle
cle
rav
car
tam
jax
cle
htx
clt
rav
nyj
oti
nor
cin
atl
kan
cin
nwe
sfo
ram
rav
sdg
crd
kan
cin
rai
cle
sea
clt
cin
den
rav
cle
was
cin
phi
kan
nyj
mia
nwe
rav
dal
cle
clt
nyg
buf
cin
rav
cle
cle
min
chi
rav
jax
kan
cin
det
clt
oti
gnb
cin
rav
nwe
htx
cle
cle
kan
tam
rav
atl
cin
cle
rav
car
jax
den
sdg
rai
nwe
nor
cin
nwe
sea
sfo
cin
rav
sdg
mia
clt
ram
cle
cin
cle
crd
buf
nyj
rav
nyg
den
htx
phi
cle
oti
rav
dal
cin
jax
rav
was
buf
cin
clt
cle
buf
rai
cin
gnb
den
sea
cle
chi
det
sdg
cin
rav
min
oti
kan
cle
rav
