opponent
sdg
clt
phi
buf
cle
jax
cin
oti
jax
nyg
clt
pit
rav
was
oti
nor
kan
jax
oti
nyj
clt
car
cin
buf
nwe
atl
jax
tam
oti
clt
det
kan
rai
min
oti
jax
den
clt
gnb
oti
nyj
clt
chi
jax
cle
pit
cin
oti
sea
clt
cle
jax
clt
kan
ram
rav
oti
crd
jax
sfo
clt
was
mia
dal
jax
oti
nyg
jax
buf
nyj
rai
oti
nwe
clt
cle
car
clt
atl
mia
jax
oti
sdg
rai
nor
cle
oti
tam
den
clt
jax
oti
jax
clt
mia
det
cin
min
rav
clt
cle
jax
gnb
oti
rai
chi
oti
jax
rai
crd
cin
sfo
buf
clt
oti
clt
jax
sea
ram
mia
nwe
was
dal
rai
nyg
kan
clt
sdg
jax
nyj
oti
phi
rav
oti
den
jax
mia
nor
pit
rai
rav
oti
jax
cle
tam
jax
atl
cin
car
clt
oti
jax
den
oti
nyj
gnb
rav
buf
chi
jax
det
oti
nwe
clt
min
clt
oti
rav
sea
sfo
ram
kan
clt
crd
rai
jax
nwe
jax
clt
den
oti
rai
nyg
buf
dal
clt
pit
oti
phi
cle
cin
oti
jax
clt
rav
jax
car
tam
atl
clt
jax
mia
oti
cin
nyj
nor
buf
nwe
clt
oti
jax
kan
nwe
oti
min
clt
den
det
jax
rai
sdg
gnb
clt
jax
cin
oti
cin
nwe
oti
kan
cle
sea
clt
ram
crd
rav
oti
sfo
jax
pit
clt
oti
nyg
clt
dal
buf
jax
mia
den
was
oti
cle
clt
nyj
phi
jax
jax
sdg
car
atl
kan
clt
rai
jax
rav
clt
nwe
den
oti
tam
oti
rav
pit
min
jax
oti
gnb
jax
cle
nwe
det
clt
chi
clt
cin
oti
cle
car
buf
nwe
clt
crd
ram
mia
oti
nyj
clt
sea
jax
sdg
sfo
oti
