opponent
sfo
pit
cin
det
mia
sdg
rai
cin
oti
pit
oti
dal
den
clt
rai
pit
cin
den
atl
pit
kan
nwe
oti
cin
nor
was
phi
cin
kan
chi
oti
den
oti
sdg
pit
buf
pit
cin
nyj
pit
nyg
cin
mia
oti
sdg
min
oti
rai
pit
kan
cin
ram
oti
crd
rai
cin
pit
den
sdg
nwe
pit
buf
sfo
dal
oti
min
pit
oti
den
was
clt
det
rai
cin
nor
pit
kan
oti
pit
den
cin
pit
atl
sdg
cin
oti
phi
tam
mia
oti
kan
nwe
pit
rai
oti
buf
kan
cin
pit
nyg
ram
sdg
oti
sea
cin
atl
pit
oti
nor
pit
kan
buf
oti
den
clt
ram
sea
nyj
cin
kan
clt
dal
oti
pit
was
cin
crd
phi
sea
mia
pit
oti
rai
cin
oti
kan
tam
den
sea
gnb
pit
chi
clt
pit
cin
oti
nyj
min
cin
oti
cin
atl
ram
pit
nor
clt
buf
den
sfo
pit
cin
oti
nyj
sea
phi
nwe
dal
sdg
cin
pit
oti
pit
det
cin
sdg
sea
nyj
pit
cin
oti
gnb
tam
nwe
clt
den
oti
pit
ram
den
pit
kan
nwe
nyj
cin
nor
buf
sfo
atl
oti
cin
pit
oti
pit
dal
sdg
nwe
oti
rai
was
pit
cin
buf
cin
nyg
sea
oti
nyj
oti
cin
det
pit
kan
gnb
min
clt
mia
rai
pit
oti
buf
cin
sdg
pit
nwe
oti
cin
ram
sdg
atl
buf
oti
sfo
clt
cin
rai
pit
nyj
clt
cin
pit
sea
phi
crd
cin
oti
den
pit
was
dal
mia
oti
nyj
cin
den
mia
pit
chi
oti
tam
sea
kan
det
cin
clt
min
oti
nyj
sdg
kan
den
nor
cin
sfo
buf
oti
mia
ram
oti
atl
pit
cin
nwe
cin
nyg
nyj
was
sdg
pit
cin
phi
oti
kan
clt
den
oti
pit
mia
rai
den
pit
gnb
nwe
cin
oti
sdg
min
chi
cin
det
oti
pit
sfo
rai
clt
mia
cin
pit
den
sea
oti
atl
nor
oti
nwe
ram
pit
pit
crd
clt
nyj
oti
cin
den
nwe
phi
kan
oti
nyg
dal
pit
sea
tam
oti
kan
buf
det
jax
cin
oti
pit
gnb
pit
sdg
min
cin
jax
oti
rav
nwe
cin
jax
ram
nor
rav
pit
car
oti
sdg
cin
jax
clt
cin
pit
rai
rav
crd
den
pit
cin
nyg
nwe
oti
rav
jax
phi
oti
det
jax
sdg
cin
rav
chi
pit
rav
cin
oti
nwe
jax
gnb
oti
pit
cin
oti
pit
rav
tam
htx
nyj
pit
cin
nor
car
jax
clt
rav
atl
rav
sfo
cin
pit
rai
sdg
nwe
kan
crd
pit
sea
ram
den
rav
cin
dal
nyg
was
pit
cin
phi
rav
pit
nyj
cin
nwe
buf
sdg
mia
htx
gnb
clt
chi
rav
det
htx
oti
pit
mia
min
jax
cin
rai
pit
rav
cin
rav
rai
car
den
nyj
sdg
atl
pit
cin
kan
pit
rav
tam
htx
cin
rai
rav
nwe
mia
ram
sea
pit
rav
htx
crd
nyj
buf
cin
sfo
pit
rav
cin
nyg
was
jax
rav
den
buf
htx
clt
oti
phi
cin
pit
den
rav
cin
buf
pit
gnb
chi
rav
det
cin
sdg
pit
kan
rai
jax
kan
rav
cin
atl
pit
nor
nwe
nyj
jax
car
mia
buf
cin
rav
pit
clt
mia
oti
rai
sea
sfo
htx
ram
jax
cin
rav
pit
crd
rav
pit
cin
buf
rav
nyg
cin
clt
sdg
rav
dal
pit
rai
kan
was
den
pit
rav
min
cin
buf
det
gnb
kan
rav
cin
pit
jax
nwe
chi
nyj
pit
nor
rav
oti
pit
jax
rai
tam
cin
htx
atl
buf
clt
cin
car
rav
oti
rai
sdg
rav
den
ram
crd
cin
pit
rav
cin
sfo
sea
kan
pit
rav
mia
was
nwe
oti
cin
nyj
dal
rav
pit
nyg
cin
buf
sdg
pit
rav
clt
cin
nyj
htx
oti
min
det
jax
cin
sdg
gnb
rav
chi
pit
nor
nyj
rai
rav
sdg
tam
pit
kan
atl
cin
htx
car
den
cin
rav
nyj
ram
rav
sfo
sea
nwe
den
buf
pit
mia
pit
cin
crd
rav
cin
cin
was
dal
clt
pit
cin
rai
htx
phi
jax
oti
rav
nyg
nyj
pit
htx
chi
min
sdg
crd
den
pit
cin
nwe
det
rav
rav
rai
gnb
pit
cin
