opponent
chi
was
nyg
crd
gnb
dal
mia
atl
nyg
crd
clt
was
pit
dal
sfo
min
rai
nyg
den
was
dal
crd
was
det
crd
nyg
cle
nyg
was
ram
kan
nor
crd
oti
dal
nyg
was
chi
crd
nyg
was
buf
crd
min
dal
nwe
atl
dal
nyg
sfo
nyj
was
dal
clt
sdg
nyg
dal
nor
pit
was
crd
was
gnb
nyg
det
chi
was
mia
crd
dal
ram
crd
nyg
dal
sfo
cin
den
was
nyg
was
atl
crd
gnb
min
nyg
crd
cle
rai
was
dal
sea
ram
det
nyg
crd
dal
was
nor
was
crd
nwe
dal
nyg
nyj
was
nor
mia
clt
nwe
was
dal
crd
gnb
nyj
nyg
crd
min
dal
nyg
atl
nor
nyg
pit
was
crd
was
cin
cle
dal
crd
gnb
det
dal
oti
min
nyg
crd
was
nyg
dal
chi
sea
nor
was
rai
sdg
atl
crd
dal
nwe
buf
was
atl
nor
min
tam
dal
crd
clt
nyg
mia
was
dal
crd
cle
cin
was
crd
nyg
oti
dal
nyg
was
den
crd
atl
nyg
dal
chi
clt
dal
chi
nyg
was
ram
nor
crd
min
dal
sfo
was
buf
clt
nyg
crd
det
mia
was
crd
dal
nwe
atl
ram
was
nyg
nor
crd
dal
buf
sfo
atl
crd
dal
min
was
sdg
min
chi
den
ram
atl
nyg
dal
sdg
crd
nyg
det
sea
rai
crd
dal
was
nor
chi
dal
gnb
dal
crd
was
nyg
crd
nwe
nyg
mia
nyj
buf
cin
was
min
oti
nyg
cle
dal
atl
ram
pit
nyg
crd
was
crd
dal
was
sfo
chi
nyg
crd
rai
den
sdg
was
min
dal
nyg
dal
nor
crd
crd
ram
clt
min
was
dal
nwe
was
atl
nyg
buf
mia
gnb
dal
crd
crd
dal
pit
was
tam
nor
sfo
nyg
cle
cin
crd
oti
nyg
dal
was
crd
den
dal
kan
was
crd
dal
rai
gnb
nyg
sfo
min
sea
was
nyg
gnb
was
nyj
chi
nyg
dal
crd
mia
nyg
was
dal
buf
clt
nor
sfo
chi
gnb
sfo
was
dal
oti
was
crd
cle
crd
atl
dal
pit
nyg
cin
crd
sdg
rai
nor
was
nyg
ram
dal
den
nyg
was
sea
dal
crd
chi
gnb
det
atl
dal
nyg
mia
car
dal
buf
was
crd
nyg
clt
nyj
crd
gnb
dal
min
was
jax
crd
dal
crd
sfo
rav
pit
cin
nyg
atl
was
atl
crd
kan
den
was
sdg
dal
det
was
nyg
gnb
ram
crd
dal
nyg
tam
buf
nyg
dal
chi
mia
nyg
car
was
clt
was
crd
dal
nwe
ram
nyg
gnb
nor
atl
was
crd
chi
nyg
dal
pit
crd
was
oti
cle
cin
sea
dal
crd
nyg
rai
crd
min
dal
was
kan
sdg
was
sfo
nyg
tam
was
dal
htx
jax
tam
nyg
chi
clt
crd
sfo
ram
sea
was
dal
nyg
nwe
buf
was
dal
nyg
nyj
atl
gnb
nyg
nor
car
dal
mia
sfo
was
min
det
chi
car
cle
rav
pit
dal
was
nyg
gnb
was
dal
ram
cin
sfo
rai
kan
dal
sdg
den
was
dal
nyg
gnb
sea
nyg
ram
crd
was
nyg
sfo
gnb
dal
nor
tam
jax
was
oti
clt
car
was
nyg
dal
atl
was
det
nyg
nyj
chi
min
dal
was
mia
nwe
sea
nyg
dal
nor
buf
dal
pit
chi
was
sfo
atl
sea
nyg
cin
rav
crd
nyg
cle
was
dal
nor
kan
tam
rai
was
nyg
dal
sdg
chi
was
atl
nyg
sfo
den
dal
det
jax
was
sfo
atl
oti
clt
was
nyg
chi
htx
dal
nyg
min
dal
atl
nyg
sfo
buf
was
dal
chi
crd
nyg
nwe
sea
mia
nyj
dal
was
rav
crd
nyg
pit
det
atl
nor
dal
was
car
dal
tam
cin
was
nyg
sdg
kan
den
nyg
tam
dal
nyg
rai
gnb
was
crd
det
min
chi
dal
clt
was
sfo
ram
nyg
crd
htx
car
gnb
oti
dal
sea
dal
was
nyg
dal
nyj
was
nor
nyg
car
dal
mia
tam
det
nwe
buf
crd
was
nyg
chi
pit
det
was
min
dal
nyg
atl
sea
gnb
cin
was
rav
nyg
dal
kan
nyg
sdg
crd
car
was
sfo
den
dal
chi
sea
ram
nyg
rai
dal
tam
clt
oti
min
nyg
car
jax
dal
nor
nyg
was
dal
ram
htx
was
atl
det
gnb
nyj
min
dal
buf
chi
nwe
sea
mia
nyg
was
dal
nyg
ram
cin
sfo
pit
rav
nyg
dal
nyg
cle
sea
gnb
nor
crd
dal
was
sfo
dal
kan
car
tam
rai
det
sdg
den
nor
nyg
nyj
was
nyg
was
dal
