opponent
crd
phi
det
rai
cin
den
min
nyg
dal
nyg
dal
phi
crd
nyg
dal
oti
crd
kan
nor
phi
chi
dal
phi
nyg
ram
cle
crd
nwe
phi
crd
dal
nyg
nyj
nyg
atl
gnb
phi
dal
buf
crd
phi
dal
nyg
crd
nor
pit
sfo
clt
det
nyg
dal
phi
crd
den
cin
mia
nyg
crd
gnb
phi
dal
phi
dal
ram
chi
nyg
phi
crd
oti
cle
dal
nyg
crd
rai
min
atl
dal
phi
sea
phi
chi
kan
det
crd
dal
sfo
nyg
crd
phi
nyj
dal
atl
crd
tam
dal
nyg
phi
clt
phi
gnb
dal
buf
crd
ram
phi
crd
nyj
dal
det
phi
nyg
sfo
clt
nyg
crd
dal
mia
atl
chi
det
nyg
crd
atl
phi
cle
phi
nor
pit
crd
dal
nyg
gnb
cin
dal
nyg
rai
sea
phi
den
crd
nor
min
chi
phi
dal
atl
sdg
nyg
crd
nyg
crd
phi
sfo
chi
mia
nwe
crd
det
nyg
dal
buf
phi
clt
ram
tam
nyg
phi
dal
crd
nyg
nor
crd
phi
kan
sea
rai
crd
gnb
det
sdg
crd
nyg
ram
phi
atl
dal
nyg
sfo
nyg
nwe
phi
clt
dal
crd
nyg
atl
det
phi
buf
min
dal
crd
oti
phi
chi
crd
det
nyg
cle
atl
dal
nyg
pit
sfo
phi
cin
crd
rai
sdg
sea
nor
dal
crd
nyg
min
gnb
sfo
dal
crd
nyg
den
phi
atl
crd
nyg
dal
nyj
buf
phi
det
ram
nyg
crd
dal
mia
min
pit
phi
crd
nyg
dal
crd
gnb
oti
nor
chi
sfo
cle
phi
dal
cin
phi
dal
nor
crd
nyg
tam
rai
dal
phi
den
chi
crd
sdg
atl
sea
sfo
dal
crd
nyg
phi
nyg
det
phi
nor
dal
mia
chi
nwe
clt
buf
dal
crd
cin
phi
chi
cle
nyg
oti
atl
pit
dal
ram
crd
nyg
phi
atl
det
crd
den
phi
min
nyg
sea
kan
nor
crd
nyg
dal
phi
rai
crd
phi
mia
nyg
crd
buf
clt
nyg
ram
phi
tam
nyj
atl
dal
min
nor
nyg
atl
dal
phi
crd
clt
phi
sfo
dal
nyg
tam
crd
tam
ram
rai
den
tam
dal
phi
crd
det
nyg
kan
sea
phi
dal
nyg
ram
car
chi
nyg
ram
nyj
nwe
nyg
clt
buf
crd
phi
sfo
dal
tam
crd
dal
pit
crd
jax
phi
dal
oti
rav
chi
det
dal
nyg
ram
crd
nyg
phi
sfo
sea
den
dal
phi
min
nyg
crd
phi
crd
rai
sdg
car
tam
dal
nyg
nyj
car
crd
dal
chi
buf
phi
nyg
phi
det
crd
clt
sfo
mia
det
dal
nyg
tam
phi
rav
jax
oti
crd
ram
phi
nyg
dal
pit
crd
gnb
kan
nyg
dal
car
nyg
sea
den
phi
dal
crd
phi
chi
nor
crd
phi
sfo
oti
nor
gnb
clt
sea
jax
nyg
ram
dal
nyg
phi
htx
dal
atl
nyg
nwe
phi
tam
buf
dal
sea
car
mia
nor
nyg
dal
chi
phi
nyg
dal
cle
rav
chi
gnb
det
cin
phi
pit
nyg
phi
sfo
dal
min
dal
sea
den
kan
sfo
nyg
phi
tam
rai
sdg
ram
crd
dal
nyg
phi
dal
htx
jax
nyg
oti
clt
dal
phi
tam
car
atl
phi
nor
ram
nyg
phi
nyg
det
gnb
crd
nwe
nyj
phi
dal
tam
buf
chi
nyg
min
dal
nor
crd
dal
phi
ram
cle
det
pit
dal
sea
nyg
rav
cin
phi
sfo
ram
det
tam
car
kan
phi
atl
den
dal
phi
nor
rai
nyg
dal
sdg
htx
ram
phi
gnb
clt
chi
det
phi
oti
min
nyg
tam
dal
jax
nyg
crd
dal
ram
phi
car
buf
sfo
mia
dal
sea
nyj
nwe
nyg
min
phi
ram
cin
tam
atl
min
nyg
pit
car
phi
dal
nyg
rav
cle
phi
dal
gnb
det
rai
dal
chi
den
sdg
min
phi
sfo
nyg
kan
atl
dal
nyg
jax
phi
nyg
sea
crd
oti
dal
min
tam
sfo
clt
ram
nyg
phi
dal
ram
nyg
phi
atl
nyj
tam
nwe
nor
car
nyg
dal
chi
buf
phi
dal
dal
nyg
cle
rav
phi
det
cin
min
gnb
dal
crd
phi
car
chi
nyg
ram
rai
kan
sfo
phi
dal
sea
min
nor
nyg
dal
sdg
crd
den
nyg
clt
gnb
nor
car
dal
nyg
atl
tam
htx
dal
phi
nyg
jax
oti
phi
dal
chi
nyg
nwe
mia
sfo
min
buf
nyj
det
car
gnb
phi
nyg
dal
crd
cle
rav
ram
nyg
dal
nyg
det
cin
dal
pit
sfo
sea
car
phi
nyg
buf
atl
nor
kan
gnb
den
tam
car
sea
rai
dal
phi
dal
phi
nyg
