opponent
min
clt
den
nwe
cin
dal
rai
oti
pit
crd
sdg
den
rai
sdg
sdg
oti
den
sdg
pit
was
rai
nyj
cle
den
det
sfo
rai
buf
mia
nor
den
cle
cin
phi
sdg
rai
pit
sdg
rai
den
clt
atl
ram
nwe
rai
den
gnb
cin
buf
sdg
chi
oti
den
cle
rai
sdg
nyj
rai
oti
den
pit
mia
sdg
nyg
sdg
den
cin
crd
rai
min
den
nyj
sfo
rai
sdg
den
oti
dal
pit
det
clt
sdg
cle
rai
sdg
rai
nor
buf
was
mia
den
tam
pit
rai
cin
sdg
den
cle
nwe
sdg
rai
den
clt
sdg
cle
gnb
chi
den
oti
cin
sea
rai
cin
oti
nyg
den
buf
tam
rai
cle
pit
rai
sdg
sea
sdg
buf
den
sea
clt
cle
oti
rai
sea
cin
den
nyg
den
sdg
pit
rai
sdg
sea
clt
tam
rai
sea
cle
sdg
rai
oti
den
det
clt
sea
sdg
crd
cin
den
pit
clt
pit
tam
sdg
sea
nwe
rai
den
rai
sdg
chi
oti
sea
det
den
mia
min
buf
sdg
nor
ram
pit
rai
den
sfo
nyj
sea
sdg
was
mia
crd
rai
nyg
oti
den
rai
cin
dal
sea
buf
sdg
den
pit
cin
rai
den
cle
nyj
sdg
nyj
tam
sea
oti
rai
nyg
den
sea
sdg
nor
rai
mia
sea
rai
sdg
ram
den
oti
pit
sfo
clt
sea
atl
den
sdg
cin
sea
oti
buf
rai
cle
sdg
tam
sdg
sea
den
crd
buf
den
rai
pit
sdg
sea
rai
mia
den
sdg
chi
pit
nyj
gnb
det
cin
rai
den
sea
cle
sea
den
sdg
nyj
oti
rai
det
rai
den
cin
sea
pit
nyj
nyg
sdg
den
rai
sdg
cin
sea
rai
dal
pit
sea
den
cle
oti
mia
gnb
sdg
mia
min
den
gnb
cle
clt
det
sea
rai
sea
sdg
rai
nwe
den
oti
sdg
chi
atl
nor
oti
sea
sdg
buf
mia
den
rai
ram
den
cle
sea
sdg
sfo
rai
sdg
sea
oti
rai
den
phi
dal
pit
sdg
was
sea
nyj
rai
nwe
nyg
den
tam
oti
den
rai
cin
sdg
mia
gnb
rai
chi
buf
sea
den
sdg
min
sea
nor
sfo
atl
ram
sdg
den
sea
buf
rai
sdg
cle
sea
den
mia
oti
rai
sea
nyg
rai
cle
crd
sdg
nwe
den
was
sdg
oti
dal
rai
mia
den
sea
oti
rai
sea
den
sdg
pit
sea
den
min
gnb
chi
sdg
det
rai
clt
buf
den
rai
buf
car
sea
mia
sdg
ram
pit
jax
den
sea
sfo
rai
sdg
nor
rai
jax
sdg
phi
sea
nwe
pit
nyj
sea
den
sdg
crd
den
dal
nyg
rai
chi
den
det
sdg
nwe
rav
sdg
clt
tam
sea
rai
den
min
pit
sea
rai
clt
oti
sdg
den
sea
rai
ram
sea
rai
sfo
buf
sdg
nwe
car
den
atl
rai
nyg
was
den
pit
crd
clt
sdg
nyj
sea
phi
rai
den
sdg
jax
sea
cle
jax
nwe
mia
nyj
sdg
den
rai
sfo
buf
sea
crd
ram
den
sdg
rai
sdg
pit
htx
rav
den
gnb
rai
buf
cle
cin
rai
sdg
den
det
min
chi
den
car
htx
rav
jax
atl
clt
tam
nor
nwe
sdg
rai
oti
den
rai
sdg
nyj
rai
den
phi
was
mia
sdg
rai
buf
htx
nwe
den
dal
nyg
sdg
cin
cin
den
sfo
crd
pit
sdg
sea
ram
mia
rai
den
cle
rav
sdg
rai
jax
htx
chi
min
sdg
jax
cin
rai
gnb
den
clt
rai
sdg
den
oti
det
nyj
nwe
rai
atl
den
car
oti
nyj
tam
sdg
nor
buf
rai
den
sdg
mia
cin
rav
rai
phi
nyg
dal
was
sdg
jax
rai
pit
sdg
den
buf
cle
cin
den
sdg
cle
sfo
clt
htx
jax
buf
rai
den
crd
sea
den
sdg
ram
oti
rai
buf
det
sdg
min
clt
rai
sdg
mia
den
nwe
pit
chi
nyj
gnb
rai
den
atl
buf
nor
sdg
rav
tam
rai
sdg
pit
cin
den
car
cle
rai
clt
den
jax
dal
phi
nyg
oti
rai
htx
cle
buf
den
sdg
den
was
rai
clt
sdg
oti
den
mia
nwe
sfo
sdg
ram
nyj
buf
sea
rai
den
crd
rai
pit
sdg
htx
den
gnb
cin
chi
min
pit
det
den
sdg
buf
rai
sdg
rav
cle
rai
sdg
htx
nyj
pit
rai
nor
clt
jax
car
tam
den
atl
rai
oti
den
sdg
nwe
phi
sdg
was
htx
pit
rai
den
dal
nyg
buf
nyj
rai
sdg
mia
den
sdg
pit
sfo
den
jax
nwe
cin
den
cle
crd
ram
rai
rav
sdg
sea
rai
jax
rai
rav
det
clt
htx
den
gnb
min
oti
sdg
rai
nwe
den
chi
sdg
htx
sdg
rav
nwe
rai
buf
den
nyj
car
rai
tam
den
mia
nor
atl
sdg
cle
rav
sdg
phi
buf
was
oti
nyg
gnb
rai
dal
den
rai
sdg
pit
cin
den
