opponent
sdg
buf
clt
cin
sea
mia
kan
den
nyj
cle
rai
pit
nwe
min
dal
was
sea
gnb
sfo
ram
nyg
det
atl
chi
nor
crd
det
min
atl
min
kan
nyg
chi
gnb
ram
det
buf
chi
gnb
sfo
nor
clt
gnb
ram
chi
nyg
nor
gnb
min
atl
det
nyg
min
chi
sfo
kan
ram
dal
cle
chi
gnb
oti
sfo
nyg
pit
min
det
gnb
min
det
chi
kan
chi
crd
det
gnb
rai
phi
chi
min
den
gnb
nor
atl
sdg
det
was
dal
mia
nor
nyj
buf
det
chi
chi
min
cin
gnb
dal
crd
nor
pit
min
cle
chi
oti
sfo
gnb
det
nor
det
nyg
gnb
min
det
chi
kan
min
nyg
sfo
ram
gnb
atl
nyj
min
nor
det
chi
ram
mia
nwe
nyg
crd
nyj
det
gnb
min
clt
gnb
min
det
atl
ram
crd
nor
kan
buf
chi
gnb
det
min
chi
gnb
crd
chi
det
sdg
min
chi
gnb
crd
min
sfo
ram
nor
det
crd
clt
gnb
crd
nor
gnb
min
clt
min
mia
chi
det
chi
atl
buf
nwe
det
sfo
nor
min
chi
det
was
cin
cle
min
chi
crd
gnb
oti
det
pit
ram
det
min
dal
gnb
dal
sdg
chi
nor
sfo
gnb
atl
min
chi
nyj
chi
gnb
buf
det
phi
nor
gnb
min
det
atl
nyg
mia
min
chi
clt
gnb
min
det
clt
chi
det
nor
min
chi
sdg
gnb
ram
atl
sfo
crd
nyg
chi
det
min
gnb
atl
det
sfo
min
gnb
was
chi
rai
den
sdg
clt
nor
gnb
det
atl
sfo
min
chi
det
sea
min
was
ram
was
gnb
cle
chi
was
car
cin
min
atl
oti
det
jax
gnb
min
gnb
chi
det
det
den
sea
det
min
crd
gnb
chi
rai
sdg
nor
car
was
min
chi
det
min
mia
crd
gnb
det
min
clt
atl
nwe
chi
nyg
gnb
nyj
chi
gnb
chi
det
nyg
car
nor
min
oti
jax
det
chi
gnb
pit
was
cin
phi
den
min
gnb
chi
det
nor
kan
atl
sea
min
det
rai
gnb
chi
chi
det
nyj
was
min
det
min
atl
gnb
chi
buf
dal
mia
ram
gnb
min
gnb
oti
pit
min
gnb
det
chi
ram
cin
det
chi
nor
rav
phi
rav
ram
cin
atl
cle
phi
car
min
car
gnb
nor
atl
det
pit
chi
car
atl
clt
was
sfo
dal
nor
car
gnb
nyg
jax
nor
htx
atl
oti
sea
rai
den
nor
ram
chi
kan
atl
sfo
car
atl
sdg
nor
car
crd
buf
gnb
det
nyj
mia
sfo
car
was
atl
chi
nor
car
nwe
atl
nor
atl
car
nor
cin
phi
nyg
nor
car
was
dal
pit
atl
chi
cle
sea
nor
ram
car
clt
oti
det
jax
crd
atl
was
nor
htx
atl
sfo
car
atl
chi
gnb
den
car
sea
dal
kan
min
det
nor
car
atl
sdg
rai
buf
nyg
was
phi
car
nwe
gnb
mia
nor
atl
car
nyj
sea
nor
atl
car
pit
cin
nor
ram
crd
atl
car
sfo
rav
atl
was
det
sea
nor
min
atl
clt
sfo
nor
chi
nor
htx
gnb
oti
car
jax
dal
car
atl
nyg
dal
was
kan
nor
min
rai
sdg
car
atl
den
phi
nor
ram
atl
nor
nwe
crd
phi
atl
car
sea
mia
atl
det
car
buf
sfo
ram
nor
ram
atl
pit
nor
rav
min
cle
atl
was
chi
cin
det
car
gnb
nor
nor
htx
car
jax
was
atl
nyg
dal
phi
clt
atl
nor
ram
chi
car
crd
ram
den
car
sfo
rai
atl
chi
kan
sea
sdg
nor
dal
nor
car
min
nyg
nwe
crd
buf
car
nor
nyj
mia
atl
gnb
det
atl
car
nor
phi
pit
chi
atl
cle
cin
car
was
nyg
sfo
car
nor
rav
dal
atl
car
nyg
ram
nor
car
oti
sea
crd
nor
atl
jax
clt
det
htx
atl
car
den
sdg
chi
gnb
rai
nyg
nor
car
ram
kan
min
atl
det
atl
atl
ram
nwe
mia
phi
chi
nor
was
nyg
clt
atl
buf
nor
car
nyj
car
