opponent
det
atl
min
sdg
ram
phi
sfo
clt
chi
min
dal
pit
chi
det
nyg
den
cin
det
min
ram
det
chi
min
atl
nor
crd
chi
mia
cle
rai
dal
chi
det
atl
min
sfo
chi
oti
was
det
min
nor
nyj
det
min
nyg
kan
ram
det
chi
crd
nwe
sfo
nor
min
chi
min
clt
det
buf
ram
chi
det
was
chi
min
sdg
phi
sfo
atl
det
den
mia
nor
dal
pit
min
chi
det
nyg
chi
min
ram
atl
sfo
crd
cin
det
sea
phi
rai
det
nor
chi
min
chi
min
atl
nor
oti
min
cin
det
tam
chi
kan
ram
was
min
det
chi
sfo
det
nor
rai
sdg
det
chi
sea
min
tam
phi
dal
den
min
tam
chi
ram
chi
nor
tam
min
nwe
atl
det
tam
mia
nyj
min
buf
phi
was
chi
det
chi
det
ram
dal
cin
tam
cle
min
pit
sfo
nyg
min
tam
chi
oti
det
chi
atl
ram
min
nyg
tam
sfo
det
sea
nyg
chi
tam
min
det
nor
nyj
ram
nyg
min
nyj
buf
det
clt
atl
det
oti
pit
ram
nyg
tam
det
was
min
cin
cle
min
det
atl
chi
tam
chi
crd
rai
chi
dal
tam
sdg
den
sea
det
nor
min
ram
det
tam
chi
min
nwe
nyg
nyj
crd
det
min
chi
clt
chi
min
nor
ram
tam
mia
det
tam
oti
nor
chi
min
cin
det
cle
sfo
pit
was
tam
chi
det
min
tam
nyg
rai
den
min
det
phi
det
tam
chi
sea
kan
chi
sfo
min
nyg
nor
ram
tam
mia
chi
tam
nwe
min
was
buf
atl
clt
det
chi
det
min
crd
tam
nor
ram
atl
dal
min
mia
det
chi
det
sfo
min
tam
kan
chi
dal
ram
chi
kan
det
chi
tam
min
sfo
rai
crd
tam
min
sea
phi
det
den
phi
det
tam
mia
ram
dal
chi
tam
nyj
buf
min
clt
atl
chi
det
min
min
tam
cin
pit
atl
cle
chi
det
nyg
phi
chi
tam
det
oti
ram
min
ram
phi
min
dal
den
tam
chi
kan
nor
det
tam
chi
sdg
min
rai
det
min
mia
phi
tam
nwe
ram
min
chi
det
nyj
buf
dal
det
chi
atl
tam
ram
chi
nyg
jax
dal
det
min
det
min
chi
cle
tam
cin
tam
nor
pit
tam
phi
sdg
min
sea
chi
sfo
tam
det
kan
dal
ram
chi
den
det
min
chi
phi
mia
min
det
tam
chi
nwe
det
ram
clt
dal
min
tam
car
buf
det
tam
cin
car
min
det
rav
sfo
pit
nyg
min
phi
tam
chi
oti
chi
rai
det
min
tam
den
sdg
sea
chi
dal
det
sfo
chi
car
min
tam
crd
nyj
buf
phi
crd
chi
det
sfo
mia
min
tam
clt
car
chi
det
min
tam
det
was
car
tam
rav
min
tam
chi
atl
det
jax
chi
oti
cle
min
nyg
atl
nor
det
car
chi
nwe
was
mia
det
min
tam
chi
min
sfo
buf
nyj
min
det
crd
chi
sea
kan
ram
min
phi
tam
sfo
det
chi
sdg
rai
den
car
chi
clt
nyg
oti
det
dal
was
min
htx
ram
phi
det
jax
min
chi
det
cle
tam
car
nor
min
cin
pit
atl
min
phi
chi
det
rav
chi
sea
chi
nor
det
phi
ram
mia
crd
buf
min
nwe
sea
nyj
sfo
det
min
chi
phi
nyg
sdg
min
chi
was
den
kan
min
car
det
dal
rai
ram
chi
det
min
det
dal
tam
atl
sea
clt
oti
min
chi
nor
car
htx
jax
chi
det
chi
cin
ram
min
det
cle
min
tam
dal
sfo
det
rav
chi
pit
sea
crd
phi
buf
chi
det
was
mia
min
nyj
dal
min
atl
sfo
det
nwe
nyg
chi
nor
car
chi
den
atl
ram
min
sdg
min
tam
det
nyg
rai
kan
chi
det
sfo
chi
sea
nor
clt
htx
ram
jax
crd
det
nyg
min
det
chi
oti
min
sfo
was
cin
det
rav
cle
min
chi
phi
nyg
min
det
atl
dal
pit
chi
sea
nyj
det
chi
min
mia
car
nor
chi
phi
min
nwe
atl
buf
tam
det
chi
sea
kan
sfo
ram
sdg
den
car
det
min
chi
det
dal
rai
crd
min
jax
min
det
nyg
dal
chi
atl
clt
oti
was
phi
htx
sea
chi
min
det
sea
atl
cin
chi
dal
min
nor
det
chi
rav
pit
tam
cle
car
min
det
chi
min
was
buf
det
sfo
ram
nwe
mia
sea
min
crd
atl
chi
nyj
det
chi
min
den
phi
dal
det
rai
kan
sdg
car
sfo
nyg
was
chi
min
det
min
det
nor
atl
tam
htx
min
sfo
jax
clt
chi
phi
det
car
oti
chi
nor
det
sfo
pit
cin
chi
was
crd
kan
sea
min
ram
chi
rav
cle
min
det
