opponent
was
cle
atl
ram
nor
den
gnb
chi
oti
det
ram
atl
nor
rai
atl
nor
phi
ram
chi
crd
nwe
min
nor
ram
nyj
kan
atl
det
sdg
buf
nor
ram
nyg
nor
atl
gnb
clt
chi
dal
ram
atl
min
mia
den
ram
atl
min
nor
atl
det
was
ram
gnb
phi
nor
pit
nor
atl
cin
crd
det
ram
rai
ram
dal
chi
atl
cle
gnb
nor
min
ram
kan
atl
nor
nwe
det
ram
chi
nor
phi
oti
atl
nyg
gnb
chi
sea
nyj
ram
nor
atl
crd
was
atl
ram
min
sdg
nor
pit
mia
ram
atl
nyg
det
tam
atl
nor
ram
nor
min
dal
gnb
cle
chi
oti
nyg
cin
ram
nor
atl
was
atl
crd
ram
pit
nor
tam
det
min
dal
ram
nor
sdg
sea
nyg
atl
chi
rai
nor
den
ram
crd
tam
atl
nor
crd
nyj
atl
ram
dal
ram
tam
det
gnb
mia
nyg
nwe
nor
atl
buf
det
chi
atl
nor
was
dal
gnb
ram
pit
atl
cle
ram
nyg
cin
oti
nor
rai
den
crd
nor
ram
sdg
atl
kan
ram
phi
min
crd
atl
nwe
ram
nor
ram
nyj
mia
nor
atl
chi
tam
buf
dal
det
was
nor
phi
atl
nyg
pit
oti
ram
cin
cle
tam
nor
atl
min
ram
min
atl
rai
nor
atl
chi
det
ram
phi
den
kan
sea
was
ram
nor
dal
tam
ram
nor
mia
clt
min
atl
gnb
nor
crd
was
atl
nyg
nyj
nwe
ram
pit
cin
nyg
atl
crd
nor
ram
oti
nor
tam
cle
gnb
chi
atl
ram
nor
nyg
atl
sea
det
den
ram
chi
min
crd
rai
was
sdg
atl
nor
ram
clt
tam
phi
ram
nor
dal
nwe
nyj
nor
atl
gnb
nyg
atl
ram
buf
chi
nor
was
atl
oti
atl
pit
cle
gnb
dal
tam
ram
nyg
cin
ram
nor
min
nyg
sdg
min
ram
rai
atl
det
phi
atl
nor
crd
ram
nor
sea
kan
chi
nyg
buf
nyj
nor
ram
nwe
atl
crd
atl
nor
ram
phi
mia
min
tam
det
pit
cle
atl
nor
min
dal
crd
ram
tam
nor
ram
cin
atl
det
oti
phi
rai
kan
ram
nor
phi
det
atl
tam
was
dal
ram
nor
atl
sdg
den
min
nor
atl
nwe
det
nyg
clt
ram
nor
car
dal
mia
ram
buf
car
min
atl
nor
ram
car
atl
ram
gnb
cin
oti
nor
dal
rav
was
atl
car
pit
det
tam
ram
nor
atl
car
ram
atl
nor
dal
phi
car
sdg
kan
min
den
sea
nyj
was
atl
buf
nor
clt
ram
gnb
car
atl
nor
nyg
car
det
nwe
ram
jax
nor
crd
oti
ram
car
min
pit
nor
ram
gnb
cin
atl
car
was
atl
atl
car
ram
dal
crd
rai
gnb
car
ram
nor
kan
atl
sdg
nor
chi
den
atl
ram
nyj
car
atl
chi
det
nor
car
clt
buf
ram
mia
phi
dal
nor
nyg
den
was
ram
sea
nor
crd
rai
kan
sdg
phi
sea
dal
gnb
crd
ram
chi
ram
cle
min
det
sea
tam
crd
ram
pit
gnb
rav
crd
cin
phi
sea
atl
nor
sea
ram
crd
nyj
chi
sea
car
tam
mia
ram
crd
was
buf
nwe
ram
phi
dal
crd
clt
was
tam
nyg
chi
sea
oti
crd
sea
jax
ram
htx
crd
ram
phi
kan
rai
sdg
chi
min
det
sea
ram
nor
gnb
sea
crd
den
crd
ram
pit
sea
rav
nyg
nor
atl
sea
ram
crd
car
min
cin
tam
cle
crd
sea
det
nor
nwe
phi
nyg
sea
crd
ram
dal
buf
nyj
mia
ram
was
crd
sea
min
ram
atl
htx
clt
oti
chi
gnb
jax
sea
crd
phi
det
ram
sea
nor
kan
atl
phi
rai
car
den
ram
tam
crd
gnb
sea
sdg
ram
crd
sea
dal
cin
phi
tam
det
cle
was
nyg
crd
rav
ram
crd
pit
sea
ram
gnb
det
min
nyj
buf
nyg
sea
crd
ram
chi
nor
ram
mia
nwe
sea
crd
gnb
sea
clt
ram
htx
crd
oti
jax
car
nor
was
ram
sea
tam
atl
crd
dal
chi
crd
phi
kan
ram
den
ram
nor
nyg
was
sea
rai
sea
sdg
crd
min
pit
crd
gnb
nyg
rav
sea
ram
atl
sea
crd
chi
cle
cin
det
ram
ram
car
sea
dal
crd
buf
tam
nor
crd
nwe
mia
chi
nyj
atl
ram
sea
car
sea
ram
crd
clt
was
dal
phi
crd
nyg
sea
chi
htx
oti
jax
ram
min
det
kan
sdg
crd
gnb
ram
crd
rai
nyg
tam
sea
den
sea
chi
ram
tam
cin
pit
cle
ram
was
car
crd
sea
crd
gnb
rav
nor
atl
ram
sea
crd
nyj
nyg
phi
mia
ram
nwe
sea
gnb
nor
ram
buf
was
dal
crd
sea
det
phi
gnb
sea
crd
clt
chi
crd
ram
jax
min
sea
cin
atl
oti
htx
ram
