opponent
pit
kan
rai
atl
sfo
was
sdg
rai
nor
oti
kan
sdg
cle
gnb
kan
rai
sdg
cle
phi
det
cin
kan
pit
chi
sdg
rai
sdg
kan
cin
min
rai
cle
nyg
ram
rai
atl
kan
sdg
nwe
sfo
chi
kan
oti
rai
nyj
crd
sdg
pit
kan
dal
sdg
rai
pit
was
kan
nor
sdg
cle
rai
clt
kan
rai
det
oti
sdg
gnb
buf
pit
cle
kan
rai
cin
sdg
atl
sdg
rai
phi
mia
nyj
cle
sdg
oti
rai
kan
rai
tam
sdg
nyg
nwe
kan
chi
buf
sea
kan
rai
cin
rai
pit
sdg
kan
clt
oti
sdg
dal
min
sdg
kan
sea
sdg
chi
clt
sea
nyj
cle
gnb
det
rai
kan
pit
ram
atl
sea
rai
sdg
kan
pit
kan
nor
nwe
sfo
rai
buf
sea
sdg
dal
sdg
nwe
cle
was
kan
nyg
oti
sdg
nyj
sea
rai
kan
rai
sea
sea
clt
sdg
rai
det
kan
buf
min
cle
tam
cin
sdg
kan
sea
chi
sfo
sea
sdg
atl
ram
kan
rai
sea
clt
phi
rai
chi
oti
cin
sdg
kan
sea
rai
sea
sdg
cle
clt
kan
chi
cle
kan
rai
det
gnb
buf
rai
nwe
sdg
min
sea
kan
sdg
sea
nor
atl
mia
oti
clt
sea
kan
sdg
sfo
sdg
rai
pit
rai
kan
sea
pit
phi
nwe
dal
sdg
nyj
sea
rai
sdg
kan
nyg
cin
kan
was
sea
gnb
oti
rai
kan
min
det
buf
chi
rai
sdg
nwe
sea
kan
sdg
sdg
kan
rai
sdg
sfo
atl
pit
clt
kan
cle
nor
ram
rai
sea
nwe
buf
rai
cle
sdg
clt
sea
phi
pit
kan
was
sea
rai
nyg
crd
sdg
kan
sea
buf
cle
pit
clt
min
sdg
chi
det
rai
kan
sdg
sea
gnb
rai
sea
sdg
min
oti
kan
nwe
pit
rai
kan
sea
nwe
cle
crd
sdg
sdg
phi
cle
kan
was
oti
sdg
nyj
nyg
rai
sea
dal
buf
sea
kan
sdg
kan
clt
gnb
rai
sea
cle
min
pit
sea
sdg
kan
chi
tam
rai
nyj
rai
buf
sea
kan
sdg
cle
ram
sea
atl
cin
kan
rai
sfo
nor
dal
was
sdg
sea
nwe
rai
kan
crd
phi
sdg
oti
jax
sea
kan
rai
sea
tam
kan
cin
sdg
rav
kan
rai
chi
nwe
min
sea
gnb
rai
sdg
sea
ram
cin
atl
nwe
rai
buf
sea
car
kan
rai
sdg
pit
sfo
sdg
dal
rai
was
phi
sea
jax
cin
sdg
kan
rai
sdg
kan
nyg
mia
sea
kan
tam
nyj
rai
gnb
nwe
min
sdg
sea
rai
kan
jax
sea
det
sdg
atl
rai
kan
nwe
sdg
cle
cin
nyj
rai
sdg
sea
nor
sea
kan
sfo
crd
rav
kan
sea
sdg
nwe
rai
sdg
was
dal
mia
sea
kan
rai
clt
sfo
buf
rav
sdg
mia
kan
nwe
rai
sea
clt
sdg
nyj
kan
rai
crd
sdg
rai
det
kan
pit
min
rav
nwe
sdg
chi
rai
kan
cle
clt
gnb
jax
sdg
tam
car
rai
cin
atl
htx
nor
rai
sdg
mia
kan
oti
clt
sdg
kan
jax
was
nwe
nyg
phi
rai
nyj
dal
kan
rav
buf
rai
sdg
kan
nwe
rav
rai
cle
clt
pit
rai
sdg
kan
sea
sdg
crd
cin
sfo
rai
jax
clt
sdg
pit
gnb
det
kan
oti
chi
rai
kan
htx
sdg
min
sdg
nor
kan
tam
jax
nwe
mia
cle
atl
rai
nyj
kan
car
buf
sdg
cle
rai
dal
nwe
sdg
rav
pit
was
sdg
nyg
kan
clt
rai
phi
kan
sea
clt
oti
rav
nyj
rai
sfo
kan
sdg
ram
kan
crd
rai
htx
sdg
cin
oti
gnb
sdg
mia
det
rai
kan
nyj
sdg
min
chi
nwe
buf
kan
atl
htx
rai
nwe
sdg
nor
cin
car
sdg
kan
tam
rai
rav
cle
kan
nyg
rai
phi
dal
jax
clt
was
sdg
kan
nwe
kan
oti
sdg
htx
rai
kan
sea
crd
nyj
sfo
sdg
nwe
rai
ram
mia
kan
buf
sdg
cin
rai
kan
det
min
rai
cle
gnb
clt
kan
chi
nwe
sdg
rai
pit
cin
sdg
clt
cin
tam
atl
sdg
htx
sdg
rai
nor
kan
jax
oti
nwe
kan
rai
dal
buf
rai
nyg
sdg
kan
phi
nwe
cin
rai
mia
nyj
clt
was
kan
rai
rav
kan
nyj
ram
crd
kan
htx
sdg
pit
cin
sfo
cle
rai
sdg
chi
gnb
jax
sdg
oti
kan
clt
cle
min
buf
sdg
htx
kan
det
rai
pit
tam
nyj
nwe
kan
sdg
atl
rai
mia
nor
kan
car
buf
sdg
rai
jax
nyj
rav
pit
rai
cle
was
dal
phi
sdg
kan
det
cin
rai
sdg
kan
