opponent
nyg
phi
det
min
sdg
det
atl
sfo
gnb
buf
clt
min
gnb
nor
pit
min
ram
nor
sfo
det
dal
gnb
was
det
mia
den
gnb
min
atl
ram
det
gnb
cle
min
crd
det
gnb
sfo
cin
min
phi
rai
dal
min
den
nor
atl
nwe
oti
gnb
kan
det
min
ram
det
gnb
det
nyj
min
nor
atl
gnb
buf
min
gnb
sfo
det
nyg
sdg
was
clt
phi
min
det
pit
min
mia
gnb
sfo
ram
gnb
det
crd
nor
det
sfo
atl
was
min
ram
dal
min
rai
gnb
det
gnb
sea
den
det
crd
nor
ram
min
atl
gnb
oti
kan
min
det
tam
gnb
nyg
crd
sfo
det
min
rai
gnb
den
tam
det
sea
min
atl
tam
sdg
gnb
was
gnb
min
dal
mia
tam
buf
nwe
min
sfo
det
ram
nyj
det
tam
gnb
crd
gnb
nor
min
pit
tam
min
det
phi
cle
was
oti
atl
det
gnb
cin
tam
gnb
sfo
tam
ram
min
was
det
sdg
tam
kan
gnb
det
dal
min
rai
den
det
nor
det
min
nwe
sea
crd
ram
tam
atl
tam
nor
clt
den
min
det
phi
det
ram
phi
tam
sfo
gnb
min
gnb
tam
den
gnb
sea
dal
nor
crd
tam
min
rai
ram
det
min
sdg
gnb
det
tam
nwe
min
was
tam
sfo
gnb
min
gnb
det
dal
atl
mia
clt
nyj
det
cle
phi
gnb
cin
min
oti
min
det
ram
tam
atl
gnb
pit
tam
det
dal
nyg
tam
phi
min
nor
tam
kan
gnb
den
det
gnb
min
sfo
sea
rai
mia
clt
min
gnb
buf
det
dal
sfo
nwe
tam
was
tam
gnb
ram
det
min
cin
min
det
phi
tam
oti
cle
ram
gnb
pit
tam
was
min
det
gnb
sfo
sea
gnb
min
rai
gnb
ram
crd
tam
atl
den
min
det
was
det
tam
kan
min
tam
nyg
nyj
buf
was
gnb
nor
det
min
clt
mia
det
gnb
tam
sfo
det
nor
nyg
atl
min
tam
gnb
min
cin
tam
gnb
cle
oti
pit
det
dal
nyg
min
tam
atl
phi
min
gnb
rai
sdg
kan
det
gnb
tam
den
det
ram
tam
phi
min
nyj
buf
nor
det
gnb
tam
mia
det
crd
min
gnb
ram
nwe
min
gnb
tam
ram
car
jax
oti
min
pit
gnb
det
nyg
det
cin
tam
phi
dal
was
min
det
rai
gnb
nor
min
tam
den
kan
det
gnb
ram
sdg
tam
gnb
min
det
nwe
dal
nor
gnb
mia
was
min
nyj
tam
det
buf
ram
tam
jax
pit
tam
min
det
crd
dal
oti
ram
det
atl
tam
min
gnb
rav
gnb
kan
sea
rai
nor
min
phi
tam
was
gnb
min
sdg
det
gnb
det
ram
tam
min
tam
nyg
det
gnb
nor
min
phi
clt
buf
tam
nyj
gnb
nwe
sfo
det
rav
min
atl
crd
cin
sfo
cle
gnb
tam
min
det
gnb
tam
was
det
jax
min
atl
nor
buf
gnb
det
min
phi
nwe
ram
det
gnb
mia
nyj
car
tam
sfo
min
gnb
rai
nor
sea
det
sdg
det
ram
den
crd
gnb
min
was
kan
det
gnb
min
phi
was
tam
sfo
nyg
oti
clt
dal
min
jax
htx
det
gnb
was
det
cin
cle
min
rav
det
nor
sfo
car
tam
gnb
pit
atl
gnb
min
gnb
det
min
sea
buf
crd
sfo
mia
nyg
nyj
nwe
min
ram
tam
det
gnb
sdg
kan
dal
det
gnb
min
phi
det
rai
sea
den
nyg
was
min
gnb
nor
clt
car
tam
phi
det
atl
min
det
oti
gnb
ram
min
jax
nor
gnb
htx
gnb
pit
sea
det
atl
cin
cle
crd
sfo
phi
min
ram
gnb
rav
min
det
det
dal
gnb
nyg
car
sea
was
buf
min
mia
phi
det
nwe
min
nyj
gnb
atl
nor
gnb
car
det
min
tam
phi
det
sdg
rai
kan
den
sea
gnb
min
clt
gnb
ram
dal
jax
det
car
oti
htx
sfo
min
sea
min
gnb
crd
det
cin
min
pit
det
nor
nyg
was
gnb
det
rav
ram
min
dal
cle
phi
gnb
buf
sfo
nyj
gnb
car
atl
mia
nwe
gnb
min
tam
det
dal
nor
det
min
gnb
crd
sea
rai
kan
det
min
sdg
ram
den
gnb
sfo
was
min
tam
det
htx
phi
dal
det
clt
jax
gnb
min
tam
nyg
oti
sfo
det
gnb
was
min
atl
tam
pit
gnb
min
rav
car
nor
gnb
det
phi
sfo
cin
det
cle
min
gnb
sea
crd
tam
mia
nwe
nyj
buf
det
min
det
nyg
ram
gnb
sfo
min
gnb
den
was
min
rai
nor
sdg
phi
det
ram
nyg
det
dal
gnb
kan
min
det
nyg
atl
clt
tam
car
ram
nor
oti
min
gnb
det
htx
min
jax
gnb
ram
cin
cle
det
rai
gnb
tam
sfo
pit
rav
det
crd
gnb
min
sea
nyg
min
