opponent
chi
dal
nor
phi
nwe
crd
nyj
dal
was
phi
was
buf
crd
ram
gnb
was
crd
dal
clt
phi
min
sdg
atl
pit
crd
was
dal
phi
det
dal
phi
nor
sfo
crd
was
den
was
crd
phi
cin
mia
dal
oti
phi
cle
gnb
was
dal
crd
rai
dal
crd
phi
was
ram
min
was
nwe
dal
atl
phi
was
dal
kan
nyj
det
crd
chi
phi
crd
phi
was
crd
dal
buf
crd
sdg
was
phi
gnb
dal
clt
nor
sfo
was
phi
ram
crd
dal
min
pit
phi
dal
was
den
sea
det
crd
was
dal
atl
phi
sfo
was
crd
dal
tam
cle
cin
crd
phi
chi
tam
dal
kan
sfo
atl
dal
tam
was
nor
crd
was
phi
buf
ram
crd
phi
phi
crd
was
phi
nor
tam
sfo
kan
ram
dal
atl
tam
was
dal
crd
clt
crd
was
phi
ram
dal
phi
sdg
den
tam
dal
gnb
sfo
crd
sea
was
rai
phi
was
nor
dal
gnb
crd
sea
atl
nyj
gnb
was
phi
sfo
ram
crd
dal
atl
gnb
was
det
oti
phi
was
crd
phi
ram
atl
dal
gnb
sdg
phi
kan
crd
dal
det
was
phi
rai
crd
sea
was
phi
dal
was
tam
ram
sfo
atl
phi
was
dal
tam
crd
kan
nyj
crd
nor
phi
gnb
crd
phi
dal
cin
was
nor
tam
ram
was
crd
cle
oti
dal
pit
dal
sdg
rai
nor
crd
phi
sea
was
dal
phi
min
den
sfo
was
crd
gnb
chi
dal
sfo
was
buf
crd
dal
nwe
phi
nor
was
phi
crd
gnb
nyj
was
sfo
dal
ram
was
phi
det
atl
det
dal
crd
phi
nor
crd
kan
nyj
was
det
crd
dal
phi
was
sdg
min
crd
ram
sea
sfo
phi
den
dal
rai
phi
dal
mia
dal
was
crd
was
clt
ram
det
phi
sfo
min
buf
crd
nwe
sfo
ram
chi
cle
dal
crd
pit
was
phi
crd
dal
tam
cin
phi
was
oti
sfo
dal
chi
rai
crd
ram
sea
was
gnb
den
phi
dal
was
crd
kan
phi
chi
tam
ram
buf
was
phi
nyj
dal
was
phi
crd
mia
clt
nor
crd
dal
phi
crd
was
nor
min
ram
pit
det
dal
crd
oti
was
cle
cin
phi
dal
dal
kan
gnb
nor
sfo
crd
phi
was
sea
rai
phi
chi
crd
was
dal
sdg
buf
dal
was
nyj
min
phi
was
det
crd
car
crd
dal
phi
mia
nor
nwe
phi
jax
rav
ram
nor
dal
crd
det
cin
oti
crd
was
tam
phi
was
dal
was
rai
dal
sdg
tam
atl
crd
was
dal
gnb
phi
sfo
crd
den
kan
phi
tam
was
nwe
phi
crd
dal
nor
phi
clt
was
crd
nyj
buf
ram
min
dal
crd
phi
chi
was
oti
atl
dal
phi
cle
ram
det
crd
was
pit
dal
jax
den
kan
nor
was
ram
phi
was
dal
crd
min
rai
dal
crd
sea
phi
gnb
sfo
ram
sea
crd
dal
atl
phi
jax
min
was
htx
oti
was
dal
clt
phi
ram
dal
was
mia
nwe
phi
min
nyj
atl
phi
tam
buf
was
nor
dal
car
phi
was
cle
gnb
dal
det
min
chi
crd
atl
phi
was
rav
pit
cin
dal
crd
nor
sdg
ram
dal
den
was
sfo
min
phi
sea
dal
phi
kan
was
rai
clt
phi
sea
was
atl
dal
tam
htx
chi
jax
oti
dal
car
phi
nor
was
dal
gnb
was
phi
nyj
atl
sfo
mia
dal
det
min
chi
phi
was
buf
nwe
was
ram
cin
sea
cle
sfo
pit
dal
phi
rav
crd
was
phi
dal
car
min
was
dal
tam
kan
rai
nor
crd
phi
sdg
atl
den
dal
phi
was
car
min
car
clt
oti
chi
htx
det
dal
sea
dal
phi
jax
was
min
phi
gnb
was
was
ram
phi
crd
sea
buf
mia
nwe
sfo
phi
nor
gnb
dal
was
nyj
dal
dal
tam
car
phi
cle
sfo
was
dal
pit
cin
gnb
was
nor
atl
rav
phi
dal
den
car
kan
phi
chi
min
phi
rai
gnb
dal
was
sdg
sea
det
was
det
crd
htx
was
atl
phi
dal
clt
sea
sfo
dal
jax
oti
was
ram
phi
dal
atl
was
buf
sfo
phi
dal
nor
tam
nwe
was
nyj
mia
car
min
phi
dal
nor
was
min
gnb
rav
ram
phi
cin
chi
cle
pit
dal
det
phi
was
dal
det
phi
tam
sdg
den
sea
ram
sfo
kan
was
rai
dal
phi
crd
was
jax
dal
htx
nor
car
phi
atl
was
sfo
tam
phi
chi
was
oti
clt
dal
dal
buf
tam
was
min
nwe
crd
det
dal
nyj
chi
gnb
phi
mia
was
phi
pit
chi
sfo
ram
dal
was
phi
tam
was
phi
cin
sea
crd
cle
rav
dal
den
was
atl
nor
dal
ram
car
kan
rai
tam
phi
mia
sdg
dal
phi
chi
was
