opponent
was
dal
nor
phi
nyg
oti
nwe
dal
kan
phi
det
nyg
was
nyj
nyg
atl
was
sfo
buf
dal
sdg
phi
nyg
gnb
phi
dal
was
pit
min
was
nyg
chi
phi
dal
nyg
mia
dal
ram
phi
was
dal
rai
phi
was
nyg
den
gnb
nyg
cin
det
atl
dal
was
cle
sfo
dal
oti
was
dal
min
phi
nyg
kan
nor
nyg
dal
nyg
was
phi
nyg
nwe
phi
was
nyj
buf
dal
chi
det
gnb
sdg
nyg
phi
dal
was
sfo
phi
ram
was
dal
clt
nyg
chi
was
dal
phi
nor
nyg
min
dal
phi
mia
nyg
was
tam
nwe
was
dal
mia
clt
dal
nyj
phi
nyg
sfo
was
phi
det
nyg
atl
nyg
pit
was
ram
oti
phi
dal
cle
min
was
phi
cin
sfo
nyg
chi
sfo
det
phi
nor
ram
was
clt
dal
atl
dal
kan
nyg
det
phi
was
dal
was
tam
dal
nyg
atl
min
was
phi
buf
clt
nwe
nor
nyg
phi
dal
sfo
atl
phi
was
chi
nyg
was
dal
sfo
phi
kan
was
tam
nyg
min
was
sea
sdg
dal
nyg
rai
phi
buf
clt
nor
mia
dal
chi
was
phi
ram
dal
nyg
phi
nwe
nyg
was
cin
nyg
gnb
was
phi
pit
oti
dal
tam
phi
nyg
dal
nor
ram
was
atl
buf
dal
nyg
tam
was
dal
phi
sfo
nor
kan
was
phi
nyg
tam
sdg
was
nor
sfo
nyg
phi
tam
ram
phi
atl
was
nyg
tam
dal
dal
tam
was
ram
pit
was
cle
dal
sfo
nyg
oti
phi
nyg
phi
gnb
sea
nyg
sdg
was
phi
atl
dal
nyg
dal
ram
tam
was
rai
den
phi
phi
nor
was
dal
nyg
chi
mia
buf
gnb
nwe
clt
atl
dal
nyg
phi
phi
was
dal
nwe
nyg
min
atl
min
dal
nyg
sfo
phi
was
den
nor
phi
dal
was
nyg
nor
phi
sfo
ram
atl
dal
was
sdg
nyg
clt
tam
was
dal
det
nwe
was
sfo
nor
phi
dal
nyg
ram
det
sea
nyg
atl
nyg
cle
min
dal
was
dal
pit
phi
nyg
phi
chi
oti
was
cin
atl
phi
det
dal
kan
nyg
was
sea
den
min
car
atl
nyg
sdg
phi
dal
mia
nwe
nor
ram
dal
tam
nyj
nyg
was
nyg
phi
min
dal
was
phi
dal
was
tam
min
nyg
phi
oti
phi
dal
nyg
rav
pit
was
nor
atl
sea
phi
ram
rai
chi
nyg
det
was
dal
was
kan
nyg
phi
nor
sdg
mia
sfo
dal
nyg
was
nwe
nyj
det
dal
nyg
phi
was
buf
atl
gnb
dal
gnb
sfo
cle
phi
dal
nor
was
min
phi
nyg
cin
jax
rav
was
atl
phi
chi
kan
dal
phi
nyg
det
sdg
rai
was
nyg
dal
car
was
sea
sdg
nyg
car
dal
sfo
ram
sea
phi
rai
kan
det
ram
sfo
den
sea
gnb
ram
dal
rav
sfo
cin
pit
cle
ram
chi
sfo
car
sea
min
nwe
atl
nor
sfo
sea
buf
mia
nyg
car
nyj
det
sfo
ram
sea
tam
ram
sea
sfo
car
oti
dal
sea
det
ram
jax
sfo
was
htx
phi
clt
sea
ram
atl
kan
chi
rai
gnb
dal
det
min
ram
sea
den
sfo
sdg
sea
rav
pit
ram
car
was
tam
det
cin
sfo
cle
sea
nor
atl
ram
mia
was
nyj
buf
dal
car
ram
sfo
sea
nyg
phi
ram
min
nwe
sea
jax
clt
htx
sea
nyg
car
chi
sea
ram
oti
min
sfo
det
ram
gnb
atl
rai
sdg
nor
sea
tam
min
sea
kan
sfo
ram
den
car
dal
sfo
was
sea
nyg
min
pit
rav
ram
phi
sfo
ram
dal
sfo
cle
cin
sea
nwe
phi
mia
ram
buf
min
sfo
gnb
atl
ram
nyj
sea
det
chi
sfo
det
nor
tam
car
sfo
sea
atl
htx
jax
clt
phi
ram
oti
sea
sfo
nyg
sfo
den
was
rai
phi
dal
ram
det
sea
atl
kan
ram
sea
sfo
chi
sfo
ram
det
pit
rav
cle
sea
cin
sfo
ram
min
phi
gnb
sea
tam
buf
ram
sfo
nyj
sea
car
sfo
min
atl
was
mia
nor
sea
ram
clt
dal
sfo
phi
tam
ram
sfo
sea
htx
jax
ram
oti
was
nyg
sea
ram
chi
sea
sfo
min
den
sfo
kan
rai
sdg
gnb
det
atl
ram
sea
rav
car
sea
cin
atl
nyg
nor
sfo
tam
sfo
ram
pit
cle
sea
ram
was
det
car
nyj
dal
sea
mia
buf
sea
nwe
ram
nyg
phi
sfo
ram
min
jax
ram
sfo
cle
htx
gnb
sfo
car
sea
chi
ram
det
clt
dal
sea
