opponent
atl
buf
ram
tam
chi
nyj
nor
nwe
sfo
ram
crd
nor
clt
sfo
atl
was
atl
nor
sfo
jax
min
ram
nor
phi
atl
nyg
ram
oti
tam
sfo
rav
pit
was
atl
sdg
kan
sfo
min
nor
atl
rai
den
sfo
ram
nor
dal
gnb
ram
atl
nor
gnb
atl
dal
tam
buf
nor
sfo
mia
ram
nyj
sfo
was
ram
clt
nor
jax
cin
was
sfo
det
atl
phi
ram
cle
atl
ram
gnb
sfo
pit
nor
was
sfo
atl
dal
sea
nor
sfo
atl
ram
nor
min
gnb
ram
kan
sdg
rai
min
atl
gnb
sfo
nor
was
nyj
mia
ram
sfo
atl
nor
buf
ram
crd
nwe
rav
det
min
gnb
crd
dal
atl
tam
nor
tam
atl
cle
cin
pit
chi
nor
jax
tam
atl
nor
clt
oti
nor
htx
tam
was
dal
phi
atl
crd
det
nyg
gnb
kan
atl
den
phi
sdg
sea
rai
sfo
crd
tam
nor
ram
atl
tam
nor
nor
nwe
mia
gnb
crd
det
min
tam
nyj
chi
buf
atl
tam
nor
dal
atl
atl
min
tam
nor
cle
rav
cin
dal
tam
ram
was
phi
nyg
pit
atl
nor
ram
htx
atl
tam
nor
crd
clt
oti
atl
gnb
nor
sfo
jax
sea
dal
tam
sdg
chi
min
atl
kan
tam
nor
crd
rai
det
atl
gnb
tam
den
nyg
nor
phi
atl
dal
was
tam
buf
crd
nor
atl
mia
nyj
tam
nwe
min
nyg
nor
nyg
tam
cin
nor
chi
sfo
ram
nor
tam
rav
cle
sea
atl
crd
pit
atl
crd
gnb
jax
chi
nor
atl
was
min
oti
det
clt
tam
atl
htx
tam
nor
tam
nor
nyg
atl
sea
dal
chi
was
den
tam
phi
kan
atl
sdg
rai
nor
sea
buf
nyg
crd
min
ram
tam
atl
sfo
nwe
mia
tam
nor
nyj
nor
atl
tam
det
pit
rav
chi
cin
gnb
sea
nor
phi
atl
min
nor
tam
cle
atl
jax
htx
nor
tam
sea
phi
clt
gnb
oti
was
dal
nor
atl
nyg
atl
tam
den
sfo
min
atl
tam
nor
crd
ram
kan
nor
rai
sea
sdg
was
atl
tam
sfo
buf
nor
nwe
det
phi
chi
tam
atl
mia
nyj
nor
min
gnb
tam
atl
dal
atl
cin
nyg
was
phi
rav
tam
pit
det
sea
tam
cle
nor
atl
nor
ram
tam
crd
htx
jax
tam
sfo
oti
gnb
atl
nor
was
atl
sea
clt
nor
rai
tam
sdg
crd
atl
chi
nor
atl
kan
tam
det
min
den
gnb
was
nor
nyj
nor
htx
dal
phi
min
nyg
atl
nwe
crd
was
mia
atl
buf
tam
nor
tam
