opponent
kan
nor
gnb
chi
dal
ram
det
was
det
gnb
nyj
chi
nwe
atl
det
chi
buf
phi
gnb
clt
nyg
sfo
gnb
nor
atl
sdg
det
chi
was
det
mia
crd
den
chi
gnb
nor
det
ram
pit
chi
gnb
sfo
rai
chi
gnb
det
sfo
phi
ram
cle
det
atl
chi
cin
gnb
nyg
gnb
det
chi
dal
oti
det
nwe
chi
crd
gnb
ram
nor
atl
kan
sfo
cle
chi
nyj
det
chi
gnb
atl
nor
sdg
was
gnb
det
buf
nor
ram
det
pit
chi
nyg
phi
chi
det
sea
gnb
sfo
gnb
mia
dal
tam
gnb
det
chi
ram
atl
crd
cin
chi
gnb
sfo
rai
det
nor
den
tam
chi
tam
sea
ram
gnb
dal
det
chi
sdg
gnb
phi
det
rai
sfo
chi
mia
gnb
det
dal
nyj
chi
tam
crd
gnb
det
tam
ram
buf
nwe
atl
phi
chi
det
pit
chi
cin
gnb
was
det
tam
gnb
nor
tam
cle
oti
tam
rai
det
gnb
chi
sdg
phi
crd
den
tam
nor
atl
gnb
chi
det
kan
tam
buf
gnb
chi
mia
clt
det
nyj
dal
cle
sfo
tam
det
dal
chi
oti
gnb
crd
tam
gnb
pit
nor
det
chi
cin
sdg
phi
atl
det
sea
tam
rai
det
chi
tam
gnb
den
chi
was
sfo
gnb
sfo
tam
chi
buf
ram
gnb
sdg
chi
det
gnb
det
nor
phi
tam
atl
phi
det
tam
pit
gnb
chi
sfo
chi
cle
was
det
nyg
cin
tam
gnb
oti
nor
det
ram
gnb
chi
tam
den
sea
rai
tam
atl
dal
chi
gnb
det
was
buf
nwe
chi
phi
mia
tam
gnb
tam
sfo
det
dal
clt
det
nor
gnb
chi
oti
chi
pit
tam
det
gnb
det
nyg
ram
tam
phi
gnb
chi
atl
cle
cin
kan
nor
chi
tam
det
phi
gnb
den
det
sea
chi
gnb
nyg
tam
rai
sfo
chi
atl
sfo
nor
den
det
crd
nwe
crd
tam
chi
gnb
det
tam
ram
gnb
gnb
det
tam
cin
chi
det
was
chi
tam
oti
cle
ram
phi
sfo
pit
gnb
rai
chi
gnb
sfo
tam
chi
det
sdg
den
tam
nor
det
dal
gnb
kan
was
gnb
det
chi
mia
crd
nyg
gnb
tam
nor
nwe
nyj
tam
chi
buf
det
sfo
chi
det
dal
pit
oti
tam
gnb
chi
gnb
crd
nor
det
tam
cle
sfo
cin
det
atl
chi
gnb
nyg
car
tam
chi
kan
sea
rai
den
crd
det
tam
gnb
buf
chi
tam
gnb
phi
crd
car
tam
nwe
chi
det
nyj
gnb
sfo
det
clt
tam
ram
det
chi
gnb
was
det
tam
nor
cin
gnb
dal
chi
rav
jax
oti
atl
rai
gnb
tam
chi
det
sfo
den
dal
chi
sdg
tam
kan
gnb
nyg
det
chi
mia
nwe
det
tam
chi
buf
tam
gnb
crd
car
dal
det
ram
gnb
clt
car
chi
tam
nor
det
gnb
tam
phi
nyg
chi
pit
oti
det
jax
gnb
rav
chi
buf
car
sea
det
nyj
chi
tam
nyg
gnb
nwe
atl
gnb
nor
mia
det
gnb
chi
det
sfo
atl
den
nyg
gnb
sdg
rai
det
ram
sea
chi
kan
crd
dal
phi
chi
htx
nor
oti
nyg
clt
gnb
det
jax
chi
sea
det
gnb
was
tam
cin
nor
atl
chi
gnb
car
det
nyg
gnb
cle
det
ram
pit
rav
chi
was
car
chi
buf
det
sea
nwe
sfo
gnb
mia
crd
chi
det
nyj
gnb
ram
atl
det
kan
gnb
chi
dal
phi
sdg
gnb
rai
nyg
det
sfo
chi
was
den
gnb
clt
car
oti
nor
det
chi
htx
gnb
tam
jax
chi
det
crd
atl
nyg
cle
det
sfo
gnb
ram
rav
pit
gnb
det
sea
chi
crd
cin
car
chi
nyg
nor
mia
det
nyj
dal
gnb
nwe
crd
chi
gnb
was
buf
nyg
chi
phi
det
sdg
tam
det
kan
crd
chi
gnb
car
gnb
rai
atl
den
det
nor
was
chi
jax
clt
sfo
det
oti
was
crd
tam
sea
det
chi
gnb
chi
ram
htx
gnb
det
chi
cle
pit
car
nyg
gnb
dal
was
sea
gnb
chi
rav
phi
cin
det
ram
nwe
nor
atl
gnb
det
buf
tam
was
chi
gnb
car
nyj
det
mia
chi
sfo
det
sdg
den
kan
det
chi
ram
rai
gnb
atl
sea
crd
chi
nyg
gnb
oti
gnb
car
nyg
htx
phi
chi
det
was
crd
det
dal
jax
clt
gnb
chi
nor
pit
tam
det
chi
gnb
rav
cle
was
ram
det
atl
car
cin
gnb
chi
sfo
gnb
buf
ram
phi
crd
nyj
nor
det
chi
gnb
nwe
sea
mia
det
chi
atl
gnb
rai
chi
nyg
phi
det
was
kan
dal
den
sea
det
sdg
gnb
chi
gnb
clt
oti
htx
sea
atl
gnb
det
chi
dal
car
jax
tam
chi
nor
det
cin
crd
sea
cle
det
car
dal
rav
sdg
gnb
sfo
det
pit
chi
ram
gnb
chi
