opponent
was
sfo
dal
gnb
tam
det
ram
atl
min
nor
nyg
chi
phi
cin
den
nwe
tam
mia
buf
rai
nyj
oti
sdg
pit
kan
cle
pit
nyj
det
den
min
gnb
rai
den
chi
clt
kan
rai
cle
sdg
kan
mia
rai
den
kan
sfo
sdg
oti
atl
ram
cle
nor
nyj
kan
den
rai
kan
nwe
was
oti
cle
nyj
rai
phi
kan
rai
den
dal
nyg
sdg
den
den
rai
kan
sdg
oti
nyg
nyj
gnb
pit
sdg
kan
rai
nyj
den
cle
oti
den
pit
rai
chi
nwe
cin
den
nyj
sdg
was
cle
sdg
rai
pit
rai
den
crd
den
kan
dal
nyg
nwe
sdg
nwe
chi
min
rai
buf
gnb
sdg
kan
rai
cin
den
det
kan
den
sdg
ram
kan
sdg
atl
den
nyj
rai
nor
nwe
sfo
kan
cle
rai
den
kan
nwe
was
sdg
rai
nyg
den
nyj
kan
cin
phi
dal
rai
sdg
den
kan
mia
cin
det
rai
min
nyj
gnb
sdg
rai
pit
den
chi
kan
kan
sdg
sfo
atl
cle
nor
ram
sdg
buf
oti
kan
rai
nwe
den
rai
crd
nwe
rai
kan
sdg
den
sdg
kan
cle
nyg
den
buf
cin
rai
was
rai
den
cin
nwe
rai
kan
sdg
kan
min
sdg
oti
gnb
mia
den
det
nyj
den
kan
clt
cin
rai
pit
sdg
sdg
rai
den
kan
sfo
atl
ram
kan
nwe
mia
sdg
dal
rai
nyg
was
rai
kan
den
pit
phi
den
sdg
rai
nwe
cin
sdg
det
nwe
den
oti
cle
den
kan
rai
crd
pit
kan
rai
sdg
pit
clt
den
kan
sdg
cin
den
tam
kan
clt
oti
rai
cle
sdg
cin
den
rai
buf
sdg
crd
nyg
jax
was
nyj
phi
den
rai
kan
den
kan
tam
gnb
mia
kan
sdg
oti
min
det
rai
den
buf
jax
rai
den
clt
sdg
kan
oti
ram
rai
den
sdg
nor
kan
atl
rav
rai
sfo
crd
was
pit
kan
den
sdg
rai
kan
rai
dal
oti
nyj
sdg
clt
den
chi
pit
rai
sdg
buf
gnb
cin
den
kan
tam
rai
sdg
den
kan
nyj
ram
nor
sdg
kan
car
clt
rai
kan
sdg
jax
den
atl
den
rai
buf
phi
rai
jax
den
mia
was
rai
buf
kan
sdg
den
dal
nyg
sdg
kan
crd
nyg
min
sfo
ram
dal
was
crd
den
kan
sfo
phi
atl
ram
sdg
crd
ram
gnb
sfo
chi
cin
pit
was
det
rav
cle
min
ram
crd
sfo
tam
sfo
ram
nwe
crd
car
sfo
ram
mia
buf
dal
min
nyj
crd
atl
atl
crd
was
ram
htx
dal
crd
ram
sfo
nyg
phi
sfo
oti
clt
gnb
crd
nyg
chi
ram
min
kan
rai
ram
sfo
gnb
den
crd
sfo
sdg
tam
crd
cin
sfo
pit
nor
ram
cle
sfo
chi
ram
phi
crd
car
rav
atl
sfo
ram
nyg
gnb
tam
sfo
phi
mia
crd
was
dal
nwe
ram
nyj
crd
sfo
chi
clt
jax
crd
dal
det
crd
min
ram
sfo
htx
tam
gnb
oti
den
sdg
ram
chi
crd
rai
nyg
crd
nor
kan
car
sfo
atl
tam
ram
pit
crd
atl
nyg
cle
cin
dal
rav
ram
was
phi
ram
chi
sfo
crd
dal
gnb
ram
car
nwe
sfo
det
min
nyj
mia
chi
crd
buf
sfo
ram
sfo
jax
htx
clt
oti
crd
ram
tam
atl
min
nor
sfo
nyg
crd
ram
sdg
den
was
dal
ram
car
rai
nyg
kan
crd
sfo
phi
sfo
crd
ram
gnb
chi
det
cin
car
sfo
dal
crd
sfo
pit
min
rav
cle
ram
crd
ram
sfo
nyj
atl
crd
nor
buf
nwe
phi
tam
car
gnb
ram
crd
sfo
sfo
oti
clt
ram
nyg
htx
was
crd
atl
sfo
phi
jax
ram
dal
crd
chi
dal
crd
ram
rai
det
sdg
ram
gnb
car
sfo
min
sfo
kan
crd
pit
nor
crd
ram
cle
rav
atl
tam
sfo
phi
min
ram
car
crd
sfo
nwe
dal
mia
min
crd
sfo
buf
ram
crd
phi
nyg
nyj
was
ram
sfo
oti
min
sfo
ram
pit
nor
jax
gnb
crd
was
sfo
htx
ram
chi
det
crd
