opponent
cin
nyj
gnb
oti
pit
chi
cle
pit
sea
tam
cin
den
clt
det
cle
oti
rai
nwe
car
nor
nyj
ram
cin
rav
pit
rav
cin
oti
sea
atl
nyg
pit
was
cin
phi
dal
pit
oti
kan
oti
cin
rav
nwe
buf
rai
kan
rav
oti
mia
buf
den
rav
cin
tam
pit
cin
det
oti
min
pit
car
oti
pit
nyj
cle
cin
atl
rav
nor
rav
pit
den
cle
oti
cin
rav
cin
clt
pit
rav
oti
was
dal
sea
pit
oti
cle
crd
cin
nyg
oti
cle
sea
buf
rav
oti
cin
pit
rav
gnb
cin
cle
min
kan
chi
kan
nyj
phi
oti
rav
htx
nyg
was
htx
dal
pit
cle
cin
oti
clt
buf
clt
htx
sdg
mia
oti
rav
clt
oti
nyj
tam
htx
nwe
nor
atl
den
oti
clt
sdg
kan
clt
htx
det
oti
min
pit
chi
gnb
htx
rai
clt
nyj
den
cin
pit
ram
htx
rav
oti
crd
cle
clt
sfo
htx
oti
pit
clt
was
nyj
htx
phi
oti
htx
nyg
buf
mia
clt
oti
nwe
kan
atl
den
kan
htx
clt
tam
nor
oti
sdg
buf
clt
car
pit
rai
htx
buf
clt
htx
pit
den
cle
cin
det
oti
min
htx
chi
gnb
clt
rav
crd
htx
oti
sea
ram
oti
kan
nyj
buf
sfo
htx
mia
clt
nwe
cle
sdg
phi
clt
buf
oti
kan
dal
htx
cle
nyg
oti
rai
clt
was
htx
nyj
car
nor
cin
pit
rav
htx
clt
cle
htx
sdg
tam
atl
oti
clt
htx
clt
cin
chi
rai
gnb
det
clt
htx
oti
buf
nyj
mia
nwe
oti
rai
sea
clt
ram
den
sdg
sfo
oti
crd
htx
cle
htx
buf
oti
clt
was
clt
sdg
pit
oti
cle
mia
cin
dal
clt
nyg
htx
rav
oti
htx
mia
nwe
clt
tam
htx
buf
nyj
rav
oti
sdg
oti
clt
atl
nor
htx
sdg
rav
clt
chi
rai
oti
kan
htx
det
buf
den
min
htx
oti
clt
oti
rav
nyj
pit
ram
clt
cin
sdg
cle
crd
clt
sea
htx
sfo
oti
nwe
oti
nyj
kan
dal
htx
phi
clt
pit
buf
clt
oti
was
mia
htx
htx
oti
den
car
nor
cin
nyj
htx
clt
oti
tam
sdg
rai
atl
clt
oti
mia
cin
htx
det
sdg
htx
gnb
pit
cle
min
oti
rav
chi
clt
den
crd
cin
oti
mia
sea
buf
clt
sfo
atl
ram
oti
htx
nyj
nwe
clt
